,Angle,Ank1,Kcnmb2,Ankrd55,Slc32a1,Btbd11,Arx,Dlx1,Gad2,Pvalb,Pdgfra,Nxph4,Car3,Slc17a8,Syt6,Rspo1,Lratd2,Deptor,Ndnf,Chrna2,Calb1,Sncg,Th,Gad1,Slc17a7,Neurod1,Rorb,Fezf2,Adarb2,Lamp5,Vip,Lhx6,Chodl,Fa2h,Ly86,Ly6c2,Dcn,Fgfr3,Map3k7cl,Nxph1,Pcp4,Neurod6,Nrn1,Sst,Nrgn,Ptn,Cck,Synpr,Slc6a1,Dlx6,Atp1a3,Arpp19,Npy,Cxcl14,Rab3b,Cryab,Penk,Tesc,Crh,Caln1,Kcnip1,Gm11549,Ctxn1,Car4,Nfib,Id2,Igfbp6,Itpka,Ptprd,Sv2b,Vxn,Reln,Rprml,Cnr1,Cacna2d3,Plpp4,Adcy2,Kcnip4,Sparcl1,Brinp3
6263,174.916,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,1,0,0,0,14,1,0,0,0,0,0,0,0,0,0,0,2,1,0,0,5,2,4,0,0,0,9,2,0,0,0,2,0,0,0,0,0,12,1,0,0,2,0,0,1,1,2,0,0,0,0,0,0,2,1,0
6264,175.893,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,2,0,0,3,8,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,6,0,0,0,0,0,18,1,0,0,0,0,0,0,0,0,0,11,3,0,2,1,0,0,3,1,0,0,1,0,1,0,0,0,3,0
6265,176.542,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,1,0,2,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,4,0
6266,175.893,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,1,0,2,0,0,2,11,10,0,0,0,3,0,0,0,0,0,0,3,1,0,0,12,3,3,1,0,0,40,2,0,0,0,1,0,0,0,1,0,14,3,1,0,3,0,3,2,2,2,1,0,0,0,0,0,0,4,0
6267,175.893,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,6,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
6268,175.695,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,3,0,0,1,11,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,8,1,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,18,1,0,0,0,0,0,1,0,1,0,0,1,0,0,4,1,2,0
6269,175.893,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,1,4,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,2,1,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,3,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0
6270,175.893,0,0,0,5,0,0,0,0,0,0,1,0,0,0,0,0,6,0,0,1,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,1,9,2,0,1,1,2,0,15,0,0,0,1,0,0,0,0,0,1,10,0,0,0,0,0,0,0,0,1,1,0,1,1,0,0,0,1,0
6271,175.893,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,2,2,0,0,2,16,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,4,0,1,0,0,0,13,0,0,0,0,1,0,0,0,0,1,17,2,0,1,0,0,2,2,1,1,0,0,0,0,0,1,1,3,0
6272,175.893,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0
6273,176.87599999999995,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6274,175.893,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,2,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6275,175.893,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,2,1,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0
6276,175.893,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,1,2,0,0,0,8,0,0,0,0,0,0,0,0,0,0,1,2,1,3,0,21,4,5,0,0,0,9,1,0,0,0,1,0,0,0,0,0,16,3,0,0,0,0,0,0,3,3,0,0,0,1,0,0,0,3,0
6277,174.916,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,6,2,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0
6278,175.893,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,7,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,1,0,2,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0
6279,174.916,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,0,0,0,2,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1,0,0,0,0,3,1,0,0,0,0,0,0,0,0,0,2,1,1,0,0,0,2,2,1,0,0,0,0,0,0,0,0,3,0
6280,175.893,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,3,2,1,0,0,0,0,0,1,0,2,0,0,0,0,0,3,0,0,0,0,0,0,1,0,2,0,0,0,0,0,0,1,12,1
6281,175.893,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,3,0,0,0,9,0,0,0,0,0,0,0,0,0,0,1,1,2,0,2,1,1,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,2,0,0,0,0,0,0,0,1,1,4,0
6282,175.893,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,12,0,5,0,0,0,4,2,0,0,0,2,0,0,0,0,0,16,2,0,0,0,0,0,1,3,2,0,0,0,0,0,0,0,2,0
6283,175.893,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,1,0,0,3,2,0,0,0,7,0,0,0,0,0,0,1,0,0,0,0,0,0,0,29,0,0,0,1,4,0,9,0,5,0,1,0,0,0,0,0,1,16,0,0,0,0,0,0,0,1,1,2,1,0,0,0,1,1,4,0
6284,177.50799999999995,0,0,0,1,0,0,0,0,3,0,0,0,0,0,0,0,2,0,0,0,0,0,3,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,3,1,4,0,1,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,4,0
6285,175.893,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,12,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,2,0
6286,175.893,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,4,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,1,0,2,0,24,0,7,0,1,0,8,1,0,0,0,0,0,0,0,0,0,11,6,0,1,0,0,0,1,3,2,0,0,0,1,0,1,0,2,0
6287,175.893,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,4,1,0,0,0,0,0,0,0,0,0,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,1,0,0,1,0,0,2,0,1,0,0,0,0,0,0,0,2,0
6288,175.455,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,4,0,0,0,20,0,0,0,0,0,0,0,0,0,0,0,2,2,2,0,5,0,3,0,1,0,4,1,0,0,0,1,0,0,0,0,0,23,4,0,1,0,0,1,0,3,0,0,0,0,1,0,1,1,2,0
6289,175.893,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,1,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,13,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,6,0
6290,175.893,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,1,0,3,0,0,0,0,0,0,0,0,0,0,2,2,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,4,1
6291,175.893,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0
6292,175.893,1,0,1,2,1,0,0,0,3,0,0,0,0,0,0,0,1,0,0,0,0,0,4,0,0,0,0,3,2,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,1,0,15,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,5,0
6293,175.893,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,4,0,0,0,5,1,0,0,0,0,0,0,0,0,0,0,1,0,3,0,16,2,5,0,1,0,15,0,0,0,0,0,1,1,0,0,0,12,2,0,0,0,1,1,1,2,3,0,2,0,0,0,0,0,1,0
6294,174.916,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,3,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,2,0
6295,176.672,0,0,0,0,1,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,1,0,1,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,7,2,0,0,0,3,0,0,0,0,0,3,1,1,0,0,0,0,0,3,0,0,0,0,1,0,0,0,3,0
6296,177.884,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0
6297,175.893,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,1,1,0,0,2,3,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,2,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,5,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,3,0
6298,175.893,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,3,0,0,0,0,0,0,1,0,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,3,0,0,0,0,0,5,1,0,0,0,1,0,0,0,0,0,20,1,0,1,1,0,0,1,2,1,0,0,1,0,0,0,0,0,1
6299,175.893,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2,2,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,13,0,0,0,0,0,0,1,0,2,0,0,0,0,0,0,0,0,0
6300,174.916,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,4,0,0,0,0,0,0,3,0,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,1,3,0,22,2,7,0,0,0,9,1,0,0,0,0,0,0,0,0,0,21,1,0,1,1,0,0,3,1,0,0,0,0,4,0,0,0,4,3
6301,175.893,1,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,7,0,0,0,0,3,0,0,2,0,0,0,0,0,0,0,2,0,0,0,3,0,0,0,2,1,0,21,0,0,0,2,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,4,0
6302,175.893,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2,0,0,0,13,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,10,1,1,0,1,0,2,0,0,0,0,0,0,0,1,1,0,20,2,0,0,0,0,0,0,6,1,0,0,0,0,0,0,0,5,0
6303,175.893,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,1,0,2,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,6,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0,0,1,0,3,2,0,0,0,0,0,0,0,2,0
6304,179.22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,2,1,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6305,178.518,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,2,0
6306,178.648,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,0,0,0,2,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,5,0,4,0,1,0,5,1,0,0,0,0,0,0,0,0,0,3,2,0,0,0,0,0,0,1,3,0,0,0,0,0,0,0,6,0
6307,175.893,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,2,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0
6308,174.916,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3,0,0,1,0,2,0,0,0,0,0,0,0,0,0,0,3,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0
6309,175.893,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,2,0,5,1,2,0,0,0,4,1,0,1,0,0,0,0,0,0,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6310,175.893,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,4,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
6311,175.893,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,1,0,0,0,1,0,0,0,6,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2,1,1,0,1,0,1,0,0,1,0,0,0,0,0,0,0,10,0,0,0,1,0,0,1,0,1,0,0,0,0,0,1,0,2,0
6312,175.893,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,2,0,0,0,15,1,1,0,0,7,0,0,0,0,0,0,1,0,0,0,19,6,5,1,0,0,8,2,1,0,0,4,0,0,0,0,0,9,1,0,0,0,1,3,14,3,0,0,0,0,3,0,0,0,3,3
6313,175.893,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,9,0,0,0,0,0,0,10,0,0,0,14,2,0,0,0,0,0,0,0,0,0,0,2,1,5,0,21,0,7,0,0,0,15,1,0,0,0,1,2,0,0,1,0,24,4,0,0,1,0,3,0,2,4,0,2,1,0,0,1,0,5,1
6314,174.916,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,2,0,1,0,19,0,0,0,0,0,0,0,0,0,0,0,2,0,3,0,29,1,5,0,0,0,12,2,2,1,0,0,0,1,0,0,0,23,3,0,0,0,1,1,1,3,1,0,0,0,1,0,0,1,3,0
6315,175.893,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,3,0,0,0,5,0,0,0,0,0,0,0,0,0,0,3,0,0,1,0,0,0,0,0,1,0,0,0,2,0,0,0,1,0
6316,175.893,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,3,0,0,0,7,0,0,0,0,0,0,0,0,1,0,0,1,1,6,0,8,0,7,0,0,0,10,0,0,0,0,1,1,0,0,2,0,11,4,0,0,2,1,0,0,5,4,0,2,0,0,0,0,2,2,0
6317,175.893,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,3,1,2,0,14,1,5,0,1,0,11,1,0,0,0,0,0,0,0,0,0,9,2,0,1,1,0,1,0,1,1,0,1,0,0,0,0,0,0,0
6318,175.893,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,13,0,0,0,0,0,0,0,0,2,0,0,1,0,0,0,2,2,0
6319,175.012,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,4,0,0,0,12,1,0,0,0,0,0,0,0,1,0,0,0,0,2,0,4,0,3,0,0,0,4,0,0,0,0,0,0,0,0,0,0,16,1,0,1,0,0,0,2,2,3,0,0,0,0,0,4,1,10,0
6320,175.893,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,1,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,13,1,3,0,0,0,5,0,0,0,0,0,0,0,0,0,0,7,2,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,1
6321,175.893,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,9,1,0,0,10,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,12,1,3,0,1,0,16,1,1,0,0,0,0,0,0,1,0,12,4,0,0,1,0,1,4,3,2,0,0,2,1,0,0,0,3,1
6322,175.893,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,4,0,0,0,0,0,1,2,0,0,0,14,2,0,0,0,0,0,0,0,0,0,0,1,0,1,0,11,0,0,0,0,0,11,0,0,0,0,1,0,0,0,0,0,15,7,0,1,0,0,0,0,4,0,0,0,1,0,0,0,0,5,0
6323,175.893,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0
6324,175.893,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,4,1
6325,175.893,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2,0,0,0,8,0,0,0,0,1,0,0,0,0,0,0,1,0,2,0,8,0,0,0,0,0,9,2,0,0,0,0,0,0,0,0,0,6,1,0,3,0,0,0,0,3,4,0,0,0,0,0,0,0,3,0
6326,174.916,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,4,0,0,0,0,0,1,5,0,1,0,15,0,0,0,0,0,0,0,0,0,0,0,1,0,3,0,11,1,7,0,0,0,13,0,1,0,0,0,0,0,0,0,0,12,0,0,0,0,0,1,1,2,3,0,1,0,0,0,0,0,2,0
6327,175.893,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,2,0,0,0,6,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,6,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,11,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,3,0
6328,176.09,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,4,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,10,1,7,0,0,0,8,3,0,0,0,0,0,0,0,0,0,11,1,0,1,0,0,1,2,3,0,0,0,0,0,0,0,1,1,1
6329,175.893,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,7,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0,20,0,7,0,0,0,12,3,0,0,0,0,1,0,0,0,0,13,4,1,1,0,1,1,1,2,3,0,1,2,0,0,0,0,2,1
6330,174.916,1,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,6,1,0,0,0,16,0,0,2,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,6,0,18,0,0,0,1,0,0,1,0,0,1,22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,7,0
6331,175.893,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,3,0,0,1,14,3,0,0,0,0,0,0,0,0,0,0,0,0,1,0,9,0,0,0,0,0,4,0,0,0,0,1,0,0,0,0,0,21,3,0,1,1,0,1,1,1,6,0,1,0,0,1,0,0,4,0
6332,175.893,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,5,0,0,0,2,4,0,0,0,0,0,0,0,0,0,0,2,0,0,0,15,1,0,0,0,0,12,1,0,0,0,0,0,0,0,0,0,6,4,0,1,0,1,0,0,1,6,0,1,0,0,0,0,0,1,0
6333,175.893,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2,0,0,1,0,0,0,3,0,0,0,15,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,7,0,5,0,0,0,4,1,0,0,0,0,0,0,0,0,0,14,2,0,0,0,0,0,1,2,4,0,0,1,0,0,0,1,1,1
6334,175.893,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,2,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0
6335,175.893,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,3,0,0,0,0,0,0,2,0,0,0,4,6,0,0,0,0,0,0,0,0,0,0,3,1,0,0,18,2,0,0,0,0,10,1,0,0,0,0,0,0,0,0,0,10,6,0,0,1,0,1,0,1,6,0,0,0,0,0,1,0,2,1
6336,175.893,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,5,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,2,1,3,0,3,1,7,0,0,0,9,0,0,0,0,0,0,0,0,0,0,7,4,0,0,0,0,1,0,0,3,0,1,0,1,0,0,0,1,0
6337,175.893,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,12,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,2,2,4,0,22,1,6,0,0,0,10,2,0,0,0,0,1,0,0,1,0,7,3,0,1,0,1,1,1,5,1,0,0,0,0,0,0,0,0,0
6338,175.893,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,6,0,0,0,0,0,0,1,0,0,0,4,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,9,1,0,0,0,0,1,0,3,3,0,0,0,0,0,0,1,1,0
6339,179.22,2,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,5,0,0,0,0,0,2,6,0,0,0,8,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,8,2,4,1,2,0,5,1,0,1,0,1,0,1,0,0,0,23,8,0,0,0,0,0,1,6,2,0,0,1,1,0,0,0,3,1
6340,174.916,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0
6341,175.893,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,11,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
6342,175.893,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,1,0,0,0,3,2,0,0,0,0,0,0,0,0,0,1,0,0,0,0,5,0,1,0,0,0,5,0,0,0,0,0,1,0,0,0,0,3,5,0,2,0,0,0,0,4,3,0,0,0,0,0,0,0,1,1
6343,175.893,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,3,1,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,5,3,0,0,0,0,0,0,1,3,0,0,0,0,0,0,0,0,0
6344,179.22,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,4,0,0,0,0,0,1,1,0,1,0,16,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,3,2,1,0,0,0,3,1,0,0,0,0,0,0,0,0,0,6,3,0,1,0,0,0,1,2,0,0,0,0,0,0,0,0,2,0
