,Alcam,Ank1,Ankrd55,B3galt1,Cdh9,Chodl,Cux2,Dlx1,Elfn1,Fam19a2,Fezf2,Foxp2,Gad2,Galnt14,Grin3a,Grm5,Kcnip4,Kcnk2,Kcnmb2,Ldb2,Lhx6,Lingo2,Mef2c,Mpped1,Npas1,Nr2f2,Nts,Parm1,Pcdh8,Pde1a,Prox1,Pvalb,Rorb,Satb2,Sema3e,Sez6,Slc32a1,Sv2c,Syndig1,Thsd7a,Tnni3k,Unc13c,x_um,y_um,z_um
0,2,2,0,2,0,0,3,1,0,1,0,0,13,0,2,2,0,2,1,0,4,0,2,3,0,0,0,0,0,0,0,23,0,0,0,0,27,0,0,0,0,0,497.75795300000004,517.556884,33.056014000000005
1,1,2,0,2,0,0,2,0,1,0,2,0,22,0,7,6,0,0,1,2,2,0,0,3,5,1,0,0,0,0,0,0,0,2,0,5,12,0,0,1,0,1,5704.203589,147.758201,24.351411
2,3,19,1,1,0,0,1,0,0,2,0,1,10,0,2,2,0,0,3,0,5,0,20,3,0,0,0,6,0,1,0,45,0,0,0,0,38,0,0,0,0,0,4219.596675,968.2582779999999,35.664231
3,1,3,0,1,1,0,7,2,7,0,4,0,41,0,21,15,0,2,0,2,2,0,0,11,0,1,1,3,6,8,0,0,0,0,0,8,18,0,1,1,0,4,7336.899204,307.126286,31.163541
4,7,0,0,0,0,0,0,0,1,0,3,0,1,1,2,5,0,2,0,2,1,0,1,0,0,0,0,3,0,9,3,1,0,0,0,16,0,0,0,0,0,0,6749.182295999999,533.863954,30.608790000000003
5,1,3,0,3,0,0,3,1,3,0,0,0,15,1,6,5,0,0,1,1,2,0,0,9,6,3,0,2,0,1,0,0,0,0,1,0,8,0,0,0,0,1,6395.612055,467.466747,36.861714
6,10,10,0,2,0,0,5,0,8,2,1,0,15,2,3,4,0,0,2,0,1,0,2,6,4,0,0,0,4,0,0,9,1,1,0,1,11,0,0,2,0,1,9166.915652,641.6899900000001,38.593894
7,2,8,1,0,2,0,19,8,26,2,0,0,54,1,15,20,0,6,2,0,9,0,18,28,0,4,0,1,15,8,0,0,0,0,0,2,22,0,2,5,0,0,8584.866518,733.995339,39.4403
8,4,11,1,3,1,0,11,2,8,6,0,0,28,0,3,5,0,4,4,2,4,0,1,11,8,1,0,1,0,3,0,1,1,0,0,1,21,0,0,1,0,1,8362.231256000001,747.4074320000001,46.4382
9,0,2,0,0,0,0,8,0,3,0,0,1,12,0,4,8,0,0,0,1,3,0,1,3,1,0,0,1,3,1,3,0,0,1,0,0,5,0,1,2,1,1,8696.737016,821.499942,52.055096
10,16,14,1,6,0,0,9,8,7,11,0,0,59,2,6,13,0,1,2,0,3,0,0,9,8,1,0,1,2,3,0,1,0,2,0,16,65,0,2,2,0,3,9924.292997,1028.932229,52.466877000000004
11,0,9,0,1,1,1,1,1,0,2,0,0,16,3,1,4,0,0,2,0,1,0,1,8,1,1,0,1,2,1,0,1,0,2,0,0,11,0,0,0,0,0,11764.715119,885.1341039999999,54.76786800000001
12,1,2,0,0,2,0,2,2,1,0,0,0,16,1,4,3,0,0,0,0,3,0,1,7,1,0,0,1,0,1,0,0,2,1,0,0,13,0,0,0,0,0,11570.256476,824.743229,59.50370899999999
13,4,8,0,4,0,0,6,0,1,3,1,1,4,1,3,8,0,0,2,0,0,0,2,6,1,0,0,0,0,1,5,4,2,2,0,2,2,0,2,0,0,0,12660.425343,1160.302672,39.128603000000005
14,2,8,0,8,0,0,0,0,0,0,47,1,0,4,1,20,3,2,0,7,1,0,5,3,0,0,0,2,0,11,0,0,2,1,0,43,0,0,5,0,0,0,12524.068366,260.300705,42.658055
15,1,4,0,5,0,0,5,0,1,0,0,0,1,2,1,4,0,0,0,1,2,0,2,0,1,0,0,0,1,0,7,2,1,5,0,0,2,0,0,4,0,0,13217.206359,1226.4191039999998,51.669515999999994
16,0,5,0,0,0,0,1,0,2,1,3,0,3,0,1,6,0,0,0,0,0,0,4,6,0,0,1,0,4,0,0,2,5,1,2,2,5,0,0,1,0,1,13516.263837,892.341317,36.989636
17,1,0,1,0,0,0,3,0,4,1,0,1,6,1,3,4,0,0,2,2,2,0,0,1,3,0,1,0,0,0,1,2,0,3,0,2,8,0,0,0,0,0,15079.377575,1135.921838,29.105051
18,1,4,0,3,0,0,4,1,0,7,0,0,8,0,1,0,0,0,0,1,2,0,6,1,7,0,1,0,3,2,2,1,0,0,0,0,9,0,0,0,0,0,14228.751837,1212.433284,69.638602
19,4,17,0,4,0,0,13,1,18,0,0,0,39,0,13,16,0,0,2,2,12,0,3,13,27,2,0,2,0,3,0,0,0,2,1,0,30,0,0,0,0,3,15264.490418000001,1274.254725,48.718307
20,3,4,4,0,0,14,0,3,0,0,0,0,26,3,15,0,1,3,0,1,9,0,1,10,0,1,0,0,0,17,0,0,0,2,2,1,22,0,2,0,0,0,16195.413984,3687.922071,37.739396
21,0,3,0,4,1,0,0,0,0,0,1,6,0,0,0,8,1,0,1,2,0,0,9,26,0,0,0,0,0,11,1,0,0,2,0,18,0,0,0,0,0,0,16206.618391,3959.837728,35.523532
22,2,1,0,1,0,0,5,0,1,1,0,0,0,2,1,2,0,1,0,2,0,0,5,4,0,0,1,1,0,3,6,1,0,8,0,7,0,0,0,0,0,0,15493.800672,3777.796922,40.98648
23,19,4,0,3,0,1,1,0,2,1,3,1,0,4,3,12,8,5,0,8,0,1,21,17,0,0,1,0,0,10,2,0,0,20,0,18,0,4,0,4,0,0,15038.518608000002,3721.040414,61.160865
24,5,0,0,1,0,0,0,0,0,0,3,2,0,3,0,3,1,1,0,7,0,0,15,9,0,0,0,0,0,7,4,0,2,4,0,24,0,1,0,0,0,0,13362.171996,3902.380681,55.577179
25,3,0,1,0,0,0,4,0,3,0,0,0,1,0,0,5,1,2,0,0,0,0,5,2,0,0,0,2,0,1,9,4,3,5,2,1,0,0,0,0,1,0,13484.213506999999,2535.627736,56.755988
26,8,0,0,3,0,0,0,0,0,0,7,4,0,2,1,11,0,2,0,3,0,0,9,9,0,0,0,0,1,13,0,3,0,6,0,28,0,0,0,0,0,0,13527.280885,3929.155963,60.481747999999996
27,0,1,0,1,0,0,3,0,0,0,4,0,1,1,0,4,0,0,0,0,2,0,10,1,0,0,0,1,1,2,7,0,2,7,0,2,1,0,0,1,0,0,10602.047556,3648.099523,41.651463
28,3,2,0,0,0,0,0,0,0,0,6,2,0,3,0,1,0,1,0,6,0,0,6,17,0,0,0,0,0,13,0,0,0,5,0,22,0,0,0,0,0,0,8627.374867,3875.768453,39.073662
29,7,0,1,3,0,0,0,0,1,0,4,4,0,5,0,5,0,2,0,6,0,0,15,16,0,0,0,0,0,4,0,0,0,5,4,17,0,0,1,0,0,1,7373.97933,3688.401014,46.202301
30,9,0,0,5,0,0,2,0,0,0,2,0,1,5,0,2,1,9,0,3,0,0,10,13,0,0,0,0,0,12,2,1,0,2,11,19,0,4,0,0,0,0,7124.619487000001,3833.0162189999996,37.696453000000005
31,1,1,0,6,0,1,0,0,0,0,3,4,0,0,0,5,0,3,0,5,0,0,11,15,0,0,0,0,0,13,0,0,0,7,0,16,0,0,1,0,0,0,6663.678331,3843.432118,38.349486999999996
32,4,0,0,4,0,0,0,0,0,0,1,1,0,7,1,3,1,3,0,1,0,0,9,13,1,0,0,0,0,13,0,0,0,7,3,16,0,0,1,0,0,0,6510.396929,3568.2867189999997,30.387885999999998
33,6,1,0,1,0,0,0,0,0,0,1,2,0,9,3,5,2,6,0,2,0,0,14,19,0,0,0,0,0,5,0,0,0,7,5,25,0,6,0,0,1,0,6205.832645,3584.668192,37.083334
34,0,1,0,3,0,0,0,0,0,0,2,3,0,1,0,6,0,1,0,5,0,0,8,11,0,0,0,1,0,20,0,1,0,3,1,8,1,0,0,0,0,1,6681.635201,3557.992425,53.431548
35,1,2,0,3,1,0,6,2,0,1,0,0,54,0,0,6,1,0,1,0,1,1,2,9,0,1,0,0,4,0,5,1,0,0,0,3,16,3,0,2,0,0,4971.174601,3660.106436,36.080232
36,6,2,2,1,3,0,0,0,0,0,1,5,6,7,1,3,0,4,0,3,3,0,9,17,0,0,0,0,0,7,0,0,0,5,2,20,2,0,0,0,0,0,4572.8129579999995,3478.926255,31.982427
37,4,0,0,0,0,0,0,0,0,0,0,0,32,1,1,5,0,1,2,0,0,0,8,7,0,0,0,2,1,4,4,0,0,1,1,5,11,4,0,0,0,0,5131.904331000001,3597.592356,39.131391
38,2,1,0,9,1,0,1,0,1,0,2,5,0,1,0,3,0,2,0,3,1,0,13,7,0,0,0,0,0,11,0,0,0,5,3,13,0,0,0,0,0,1,3264.470665,3823.0081950000003,31.363802000000003
39,1,4,0,2,0,0,4,3,0,1,1,0,75,0,1,9,1,2,2,3,0,0,12,16,0,1,0,14,8,5,3,1,0,4,0,9,22,2,1,0,0,0,2511.719384,3023.441356,36.532166
40,0,1,1,1,1,0,0,2,0,0,1,3,0,0,0,2,1,5,0,6,0,0,9,3,0,0,0,0,0,9,0,0,0,1,0,5,0,0,1,0,0,0,1583.49361,3509.80105,28.496871000000002
41,1,1,1,8,0,0,0,1,0,0,2,2,0,0,0,4,0,2,0,2,0,0,6,9,0,0,0,1,1,5,1,1,0,2,1,9,1,0,1,0,0,0,1389.7544990000001,3347.644877,22.685532000000002
42,1,4,1,6,0,0,0,0,0,1,4,3,0,0,0,6,0,1,0,5,0,0,15,21,0,0,0,1,0,17,0,0,0,12,1,22,1,0,0,0,0,0,1302.364687,2975.646218,28.865493
43,0,1,2,0,0,0,0,1,2,0,0,1,11,14,1,2,1,2,0,0,0,0,3,3,2,0,0,0,3,0,9,0,0,2,0,12,8,0,1,0,0,0,996.282018,3945.3684439999997,30.436408
44,4,9,1,8,0,0,2,2,1,0,0,2,48,1,2,16,1,3,2,3,10,0,11,13,1,0,0,0,0,2,0,1,1,0,2,1,34,0,1,1,1,0,674.325207,3144.690182,22.754837
45,9,0,0,8,1,1,0,0,1,0,3,2,0,7,1,4,1,5,0,2,0,0,5,24,0,0,0,0,2,8,0,0,0,10,8,19,0,2,0,0,0,0,1292.4128150000001,2725.212539,29.322446999999997
46,0,0,0,1,0,0,3,1,2,0,1,0,6,1,15,4,0,1,2,0,6,0,4,4,2,0,0,0,0,1,0,0,0,0,1,0,8,0,0,0,0,0,292.63267,2370.192336,29.174919
47,0,1,0,5,0,0,0,0,0,0,2,6,1,0,0,1,0,3,0,0,0,0,14,5,0,0,0,1,0,3,0,0,0,2,1,5,0,0,0,1,0,0,320.632619,3545.452222,31.614331
48,8,11,0,2,0,0,2,2,0,1,3,12,59,1,1,6,3,8,1,5,2,0,48,16,0,0,0,0,8,27,2,0,0,5,16,27,12,7,3,1,0,0,1719.093398,5341.820407,18.016201000000002
49,6,3,0,0,0,0,0,0,0,0,0,1,0,4,0,8,0,0,0,5,0,1,20,5,0,0,0,1,0,10,0,0,0,1,5,4,0,0,1,1,0,0,1789.417207,4393.957176,17.310607
50,0,2,1,0,0,0,0,0,1,0,3,8,1,0,0,2,0,2,0,3,0,0,11,3,0,0,0,0,0,7,0,0,1,3,4,18,0,0,3,0,0,0,1490.5205460000002,4402.159633,22.934764
51,0,23,4,4,17,0,10,18,62,0,3,1,75,12,45,24,2,8,2,6,15,3,20,32,36,1,0,0,0,26,0,2,0,3,10,6,66,0,0,0,0,2,1289.369118,5865.318321,22.66662
52,3,4,0,4,0,0,1,0,0,0,2,2,0,11,0,4,1,0,0,2,0,0,25,9,0,0,0,3,0,9,0,1,0,14,10,7,0,1,6,0,0,0,1157.08128,5045.586832999999,17.035366
53,0,11,0,4,0,0,0,0,0,1,6,4,0,0,0,2,1,6,0,3,0,0,25,10,0,0,0,0,0,15,2,0,1,4,10,26,0,0,3,0,0,0,1131.959397,4456.260125,20.229383
54,6,12,0,7,1,0,0,0,0,1,7,8,0,4,0,16,0,6,1,4,0,0,41,25,1,0,0,0,0,13,0,1,0,5,13,44,0,2,2,0,0,0,1041.067258,5443.403707,17.504561
55,15,51,3,7,1,0,0,1,1,0,1,0,2,9,1,11,4,1,2,7,4,2,35,10,0,0,0,2,0,19,0,4,1,14,15,3,2,0,4,0,0,0,632.95912,5016.732036,14.009751000000001
56,0,7,0,3,0,0,3,0,0,0,7,6,1,0,0,6,0,1,0,0,0,0,17,9,0,0,0,0,0,9,0,0,0,1,2,15,0,0,1,0,0,0,723.182297,4228.009469,14.6783
57,25,33,2,9,1,0,13,16,25,9,1,0,60,28,9,14,10,3,1,19,9,1,42,7,3,6,0,6,2,24,1,0,0,12,15,7,49,0,8,3,0,2,524.226625,5387.326411999999,20.133205
58,0,8,0,2,0,0,0,0,0,0,13,5,0,1,0,0,2,5,0,2,0,0,10,6,1,0,0,3,0,10,0,0,0,6,1,14,0,0,3,0,0,0,486.965605,5954.91714,18.238546
59,16,1,0,7,0,0,1,1,0,0,0,0,0,1,0,4,3,2,0,4,0,0,34,15,0,0,0,0,0,5,0,0,0,10,8,1,0,0,8,0,0,0,220.28332200000003,5594.6259310000005,19.063532000000002
60,3,4,1,1,1,0,0,1,0,1,0,1,12,0,0,1,2,4,0,0,8,0,16,16,0,0,0,0,0,5,1,24,0,3,6,2,19,0,1,0,0,0,186.971753,4959.434029,13.995729999999998
61,4,2,0,6,0,0,1,0,1,0,1,2,1,1,0,8,4,3,0,0,0,0,87,9,0,0,0,7,0,9,0,1,0,14,4,6,0,0,0,0,0,0,686.190063,5640.54497,22.593928
62,7,3,0,1,0,0,1,0,0,0,0,1,15,8,0,6,0,0,0,4,0,0,12,7,0,0,0,1,2,14,0,1,0,7,7,3,6,4,0,5,0,0,1665.682587,5636.872535,23.396261
63,16,27,4,5,1,0,4,1,0,0,0,0,55,8,1,6,5,2,0,1,4,0,19,18,0,0,0,5,1,9,1,0,0,4,6,12,14,12,2,1,0,0,1900.249388,5558.183182,17.936795999999998
64,2,0,0,1,0,0,0,0,2,0,8,4,0,0,4,2,0,6,0,2,0,0,8,9,0,0,0,0,0,11,0,2,0,0,4,15,1,0,0,3,0,1,3637.621122,4892.280406,34.091218
65,0,0,0,4,0,0,0,0,0,0,2,0,0,0,0,1,0,4,1,2,0,0,8,8,0,0,0,0,0,7,0,3,0,4,4,1,2,0,2,0,0,0,3331.9336350000003,5748.951508,25.673816
66,2,1,0,5,2,1,0,0,1,0,4,6,0,0,0,5,0,9,0,10,0,0,25,13,0,0,1,0,0,30,0,2,0,8,11,14,0,0,4,1,0,0,3023.7624969999997,4824.150970000001,32.600076
67,1,8,1,5,0,0,0,0,0,0,0,1,6,0,0,4,1,1,2,0,1,0,8,6,0,0,0,5,0,2,3,54,0,0,3,2,19,0,0,0,0,0,2865.580356,5910.963836,40.490856
68,0,0,0,11,2,0,0,0,0,0,0,1,1,1,0,2,1,3,0,1,0,0,10,9,0,0,0,1,1,17,3,1,0,4,3,12,0,0,5,0,0,0,2720.2329579999996,5250.7947380000005,30.772927000000003
69,1,6,0,1,1,0,0,0,1,0,2,0,2,1,1,2,2,5,1,1,0,0,9,3,1,0,0,2,0,5,0,4,0,5,4,4,3,1,1,0,0,0,2655.644124,5626.928287,28.415545
70,1,4,1,7,1,0,1,0,0,0,4,10,2,0,0,2,0,14,0,4,0,0,25,14,0,0,0,1,1,21,0,1,0,2,3,18,0,0,0,0,1,0,2459.129002,4575.132946,30.685325
71,1,1,0,4,2,0,1,0,0,0,2,3,0,2,0,0,1,5,0,0,0,0,11,8,0,0,0,1,0,9,0,0,0,3,6,14,0,0,3,0,0,0,2392.069258,5934.425696,27.481032
72,0,1,0,9,0,0,0,0,1,0,1,9,0,1,1,3,1,2,0,0,0,0,6,11,0,0,0,0,0,15,0,3,1,3,6,8,0,0,3,0,0,1,3859.9274119999995,5194.142102000001,32.520251
73,1,11,1,0,0,0,1,1,1,0,0,0,4,1,0,4,0,0,0,1,0,0,6,10,0,1,0,2,0,0,0,61,0,0,1,0,14,0,1,3,0,0,3034.466152,5970.7502859999995,36.011214
74,0,3,0,6,0,0,0,0,0,0,2,2,2,1,0,4,0,4,0,1,0,0,13,3,0,0,0,0,0,11,0,6,2,3,2,7,1,0,0,1,0,0,3188.792457,5337.059572,40.795024
75,1,2,0,1,2,0,0,0,0,0,4,3,0,0,0,2,1,4,0,2,0,0,7,5,0,0,0,0,0,8,0,0,0,1,3,11,1,0,2,0,0,0,2899.430182,5345.55268,35.809878000000005
76,0,0,0,5,0,0,1,0,0,0,4,2,2,1,0,5,0,6,0,1,0,0,12,6,0,0,0,3,0,8,0,1,1,0,2,13,0,0,0,0,0,0,5785.957635,5511.795764,35.311325
77,3,4,2,1,0,0,1,0,1,0,0,2,1,2,1,5,0,0,0,1,0,0,9,7,0,0,0,1,0,5,0,2,0,3,5,0,1,0,0,0,0,1,5500.177888,5176.963344,32.566092
78,2,5,0,6,2,0,0,1,6,0,10,9,3,0,3,9,2,12,0,5,0,1,31,18,1,0,0,5,2,15,0,1,0,4,11,24,4,0,5,0,0,0,5267.46713,5735.643276,29.968536
79,3,0,1,6,0,0,0,0,0,0,0,5,0,6,0,6,1,1,0,1,0,0,17,8,0,0,0,4,0,12,0,1,0,4,2,10,0,0,4,0,0,0,5419.724888000001,4506.049653,26.798138
80,4,1,0,14,0,0,0,0,1,0,4,7,1,4,2,14,0,7,0,5,1,1,32,15,0,0,0,3,0,31,0,0,0,10,12,33,3,1,7,0,2,1,5224.15852,5368.69684,34.124736
81,1,3,0,2,0,0,0,0,0,0,2,4,0,0,2,4,0,7,0,4,0,0,12,15,0,1,0,1,0,6,2,0,0,1,4,18,1,1,1,0,0,0,4910.175296,5930.4912939999995,36.68112
82,0,6,0,9,1,0,0,1,0,0,6,11,1,1,0,9,2,17,0,2,0,0,27,18,0,0,0,0,0,30,1,5,1,2,4,32,0,0,5,0,0,0,4628.22188,5280.9545689999995,28.749568
83,6,31,1,3,0,1,5,1,1,1,0,3,40,2,8,18,1,5,4,1,7,0,22,11,0,1,1,3,0,8,0,91,0,0,1,5,45,0,0,1,0,0,4535.575568,4548.19115,31.002702000000003
84,11,0,0,6,4,0,1,0,2,0,0,1,0,17,2,11,2,4,0,7,0,0,39,20,1,0,1,0,1,11,1,5,1,10,12,5,1,1,7,0,1,0,4543.6500670000005,5721.642807,34.421268
85,1,2,4,2,1,0,1,0,1,0,4,7,1,0,0,13,1,3,0,1,0,0,19,16,0,0,0,1,0,9,0,6,0,5,10,12,0,0,6,0,0,0,4304.090661,5354.860393,29.101374
86,1,3,0,3,1,0,0,0,0,0,1,3,0,0,0,4,1,1,0,5,0,0,23,12,0,0,0,2,0,8,0,2,0,4,1,4,2,0,0,0,0,0,4186.891751,5749.22483,33.000507
87,0,10,0,1,0,0,0,0,0,1,0,2,3,0,0,3,0,0,2,0,0,0,4,4,0,0,0,1,0,2,0,30,0,0,0,2,3,0,0,0,0,0,4221.22433,4253.091474,38.554045
88,0,0,0,2,1,0,0,0,1,0,1,1,5,1,1,4,2,4,0,1,1,0,10,3,0,0,0,2,0,7,0,6,0,2,2,7,1,0,0,0,0,0,5577.038678,5902.337335,40.159926
89,0,0,0,6,0,0,0,0,1,0,2,8,2,0,1,5,0,3,0,4,0,0,10,14,0,0,0,0,0,2,2,1,0,1,2,12,0,0,0,0,0,0,7770.972898999999,4578.333266,34.27803
90,5,4,1,9,1,0,2,0,1,1,6,10,0,5,0,9,3,12,0,3,0,0,33,17,0,0,0,2,0,24,4,3,1,7,12,33,1,0,4,0,0,0,7587.373763,4954.729104999999,32.168927000000004
91,0,0,0,4,0,0,1,0,1,1,5,4,0,1,1,1,0,2,0,1,0,0,13,10,0,0,0,1,1,13,0,3,3,2,4,15,0,0,4,2,0,0,7696.847779000001,5548.708954,29.798077000000003
92,3,1,0,3,0,0,0,0,0,0,1,1,2,2,0,3,2,2,1,1,0,0,18,9,0,0,0,3,0,8,0,15,0,5,3,5,5,0,4,1,0,0,7177.7187189999995,5629.448677,34.106446999999996
93,0,1,0,6,1,0,1,0,0,0,6,5,0,1,0,4,1,3,0,1,0,0,22,16,0,0,0,1,1,8,0,0,0,4,1,11,0,1,2,0,0,0,6972.065803,4256.1612780000005,34.260771999999996
94,0,7,0,7,1,0,0,1,0,0,1,4,5,0,0,3,3,2,1,6,0,0,14,13,0,0,0,0,0,17,1,13,0,2,8,19,9,0,1,0,1,0,6766.969373000001,5556.227661,41.874565999999994
95,1,1,1,0,0,0,0,0,0,0,0,1,2,9,0,4,1,2,2,2,0,2,11,9,0,0,0,1,0,9,0,5,0,6,7,6,0,1,1,0,0,0,6683.009463,5828.94769,33.951791
96,0,1,0,4,0,0,1,1,4,0,2,3,0,1,0,4,1,5,0,2,0,0,19,8,0,0,0,1,0,20,0,1,0,2,4,13,3,0,2,0,1,0,6567.824269,5293.927474,33.162103
97,2,2,0,0,0,0,1,0,0,0,1,5,0,2,0,4,1,5,0,0,1,1,7,5,0,0,1,2,0,14,0,0,0,2,3,10,2,0,4,0,0,0,6315.626462,5569.9548079999995,36.611049
98,0,2,1,9,1,0,0,0,0,0,3,4,0,1,0,8,1,8,0,2,0,0,8,15,0,0,0,1,0,20,0,1,0,5,4,7,3,0,3,0,1,0,6237.906795,5843.6938789999995,33.570341
99,3,0,0,7,2,0,1,0,0,0,0,2,0,5,0,4,1,1,0,3,0,0,18,7,0,0,0,0,0,4,0,1,0,6,5,3,0,1,2,1,0,0,7297.158957,5965.872471,39.394681
100,1,2,0,5,1,0,1,0,0,0,6,9,0,1,1,11,0,4,1,1,0,1,22,15,0,0,0,0,0,17,0,1,0,1,5,33,0,0,3,0,0,1,7145.6997,4838.863007,36.060311
101,1,1,0,2,0,0,0,0,0,0,2,2,1,0,0,3,1,2,0,4,0,0,5,7,0,0,0,1,0,4,1,2,0,1,4,8,1,0,2,0,0,0,6273.435953,5246.016064,32.908666
102,2,3,1,6,1,0,1,0,2,0,3,14,1,3,2,8,0,7,1,5,0,0,18,7,0,1,0,1,0,24,1,5,0,7,2,23,2,0,1,0,0,0,7352.0621200000005,5395.954213,34.665969
103,5,21,1,1,0,0,3,4,1,1,0,0,25,0,0,10,6,4,1,2,3,1,26,11,0,1,0,3,0,1,0,124,0,3,7,5,47,1,0,0,0,0,6947.809725,5628.498263,44.173826
104,5,10,0,1,0,0,4,2,1,2,0,1,12,2,0,5,3,1,1,0,2,0,20,3,0,0,0,1,0,2,0,52,0,1,7,4,27,0,2,0,0,0,6975.382387000001,5861.322047,43.256651
105,1,8,0,1,0,0,1,0,0,3,2,4,21,0,0,10,1,1,2,0,0,0,10,6,0,0,0,1,1,1,0,45,0,1,1,3,30,0,0,1,0,0,9990.654011,4842.615976,33.513795
106,9,2,0,12,4,0,1,0,0,1,1,1,2,9,0,11,3,3,0,9,0,0,30,18,0,1,0,1,0,14,0,2,1,10,3,10,3,2,7,1,0,0,9870.668817,5697.767396,36.195355
107,3,2,1,4,0,0,4,0,0,1,2,4,2,3,0,5,2,6,0,0,1,0,12,4,0,0,0,1,0,10,1,3,1,6,0,12,2,0,2,0,0,0,9768.424334000001,5310.117838,33.452022
108,0,2,1,5,0,0,0,0,0,1,3,11,0,0,0,8,0,0,0,5,0,0,14,9,0,0,0,0,0,12,0,0,1,4,1,18,0,0,1,0,0,0,9603.2824,4240.126099,40.993255
109,0,1,0,9,0,0,0,0,0,0,7,14,1,1,2,13,0,10,0,12,0,0,33,27,0,0,0,2,0,20,0,0,0,8,19,41,0,0,5,0,1,0,9528.34993,5744.450739,43.145722
110,4,8,0,5,1,0,9,1,2,2,2,3,32,1,3,17,7,2,4,3,4,1,20,17,0,0,0,0,1,3,4,25,0,2,6,0,28,2,1,1,2,0,9376.305809,4886.507225,43.984134999999995
111,1,1,0,1,0,0,1,0,0,2,2,0,0,1,0,1,0,2,0,4,0,0,7,7,0,0,0,2,0,5,0,3,1,4,1,4,0,0,0,0,0,2,9301.833381,4512.380800999999,38.580187
112,1,7,0,5,1,0,2,0,0,0,3,2,1,0,1,11,1,9,0,4,0,0,25,10,0,0,0,1,0,13,0,4,1,8,6,15,1,0,3,0,0,0,9255.008118000002,5782.551788000001,35.421091
113,6,2,1,12,2,1,1,1,1,0,1,8,0,16,2,3,2,15,0,17,0,0,47,26,0,0,0,4,1,27,1,2,1,12,17,31,0,0,10,0,1,0,8962.619311,5689.185642,45.214633
114,2,4,1,2,2,1,1,0,2,0,4,5,2,0,1,4,2,3,0,1,1,0,14,2,1,0,0,0,1,4,0,9,0,4,0,4,2,0,0,0,0,1,9017.963245,5139.389676,44.867841
115,2,3,0,3,2,0,3,0,1,0,0,0,0,3,0,6,3,1,0,4,0,1,19,11,0,0,0,3,0,15,0,1,0,9,0,3,1,1,2,0,0,0,8934.442974,4802.7266469999995,34.404496
116,8,0,1,3,4,0,1,0,0,0,0,0,0,14,0,16,5,4,0,4,0,1,21,1,0,2,0,0,5,5,0,1,1,17,2,1,0,0,2,0,0,0,8898.178314,4571.63454,34.097383
117,1,0,0,6,0,0,1,0,0,4,9,9,0,1,0,15,0,6,0,2,0,0,10,14,0,0,0,2,0,15,0,0,0,4,2,21,0,0,1,0,0,0,8637.387589,4231.648947,36.142409
118,14,2,1,4,10,0,1,0,1,1,2,1,1,8,4,15,3,2,0,0,1,2,44,3,0,9,0,0,7,30,0,0,0,18,2,2,0,2,0,0,1,0,8649.638015999999,5130.212763,41.812062
119,4,2,0,10,2,0,0,0,3,0,2,3,1,13,4,23,3,2,0,12,1,0,59,23,1,0,0,7,4,25,0,1,1,18,6,15,1,1,7,0,0,0,8674.948008,5461.989439,38.424261
120,0,0,0,0,0,0,2,0,0,0,1,2,1,0,1,1,0,6,1,1,1,1,15,5,0,2,0,0,2,7,0,0,2,8,0,6,0,1,2,0,1,0,8477.70607,5969.085349,30.273842
121,0,1,0,7,0,0,1,0,1,0,7,5,1,0,1,11,1,12,0,2,0,2,26,14,0,0,0,1,1,19,0,0,1,8,6,32,0,0,4,0,0,0,8243.84327,5036.937588000001,41.58054
122,0,1,0,5,1,0,0,0,0,0,5,4,1,0,0,4,1,4,0,1,0,0,11,7,0,0,0,0,0,7,1,2,0,1,3,14,0,0,1,0,0,0,8206.692628,5508.88292,27.261368
123,0,2,0,4,0,0,2,0,0,1,5,2,2,0,0,7,0,1,0,5,0,0,12,8,0,0,0,0,0,11,0,0,1,4,5,17,0,0,0,0,1,0,9296.390057999999,4193.024475,38.265958000000005
124,0,1,0,2,1,0,0,0,0,0,0,1,0,0,0,5,0,0,0,2,0,0,8,9,0,0,0,0,0,8,0,0,0,3,0,12,0,0,1,0,0,0,8208.039076000001,4236.28971,36.943978
125,0,1,0,7,1,0,2,0,0,0,2,3,0,0,0,9,0,6,0,0,0,0,17,13,0,0,0,3,0,11,0,2,0,3,2,16,2,1,1,0,0,0,9756.077454,4817.568422,40.278472
126,0,0,0,8,0,0,0,0,1,0,0,4,0,0,0,7,0,0,1,1,1,0,6,12,0,0,0,1,0,12,0,1,1,0,1,14,1,0,3,0,0,0,11834.096797,5802.8097609999995,35.078363
127,2,0,0,2,0,0,0,0,1,0,1,1,0,1,0,16,0,1,0,3,0,0,8,9,0,0,0,0,0,26,0,0,0,1,0,3,0,0,0,0,0,0,11738.228367,4557.624606,31.075067999999998
128,1,2,0,8,0,0,0,0,1,0,0,2,0,0,0,13,2,1,0,2,0,0,13,25,0,0,0,0,0,15,1,0,0,1,1,16,1,0,3,0,2,0,11553.958067,5467.233797,40.464746999999996
129,3,0,0,3,0,1,0,0,1,0,0,2,1,0,0,6,3,1,0,0,0,0,2,13,0,0,0,0,0,7,0,1,0,0,0,2,3,3,3,0,0,1,11188.095229999999,4465.6608289999995,29.899415
130,6,0,0,9,2,1,0,0,2,0,0,2,0,3,0,24,6,0,0,4,0,0,9,19,0,0,0,0,0,26,0,5,0,3,1,7,4,0,5,1,1,0,11244.115823,5086.912675,38.394978
