,Alcam,Ank1,Ankrd55,B3galt1,Cdh9,Chodl,Cux2,Dlx1,Elfn1,Fam19a2,Fezf2,Foxp2,Gad2,Galnt14,Grin3a,Grm5,Kcnip4,Kcnk2,Kcnmb2,Ldb2,Lhx6,Lingo2,Mef2c,Mpped1,Npas1,Nr2f2,Nts,Parm1,Pcdh8,Pde1a,Prox1,Pvalb,Rorb,Satb2,Sema3e,Sez6,Slc32a1,Sv2c,Syndig1,Thsd7a,Tnni3k,Unc13c
159,7,0,0,6,0,0,0,0,2,0,0,0,3,1,0,11,3,3,0,2,0,0,21,15,1,0,1,0,1,13,1,7,0,3,1,3,3,0,1,4,1,1
160,7,0,1,8,6,1,0,1,3,0,0,0,0,8,0,17,4,2,0,5,1,0,18,18,0,1,0,1,0,18,2,1,0,3,1,1,1,0,8,1,1,0
161,2,0,0,3,0,0,0,0,2,0,0,2,1,0,0,8,0,3,1,1,1,0,14,6,0,0,0,1,0,9,0,0,0,0,1,2,2,0,0,0,0,0
162,0,1,0,4,1,0,0,0,1,0,1,1,2,0,0,16,0,7,0,3,0,0,24,19,0,0,2,1,0,14,0,1,0,0,1,11,0,0,4,0,0,0
163,0,0,2,2,0,0,0,0,2,0,1,0,0,0,1,7,1,4,0,1,1,0,13,10,0,0,0,0,0,11,0,1,1,1,0,3,1,0,1,0,0,0
164,2,0,0,0,0,0,0,0,0,1,1,4,1,0,0,4,1,5,0,1,0,0,30,18,0,0,0,0,0,18,1,0,0,1,1,6,0,0,0,0,0,0
165,3,0,0,3,1,0,0,0,2,0,2,0,0,0,0,4,1,1,0,0,1,0,13,7,1,0,0,0,1,10,1,1,0,1,0,1,1,0,0,0,0,0
166,1,1,0,7,0,0,7,2,1,0,11,4,122,2,1,25,0,7,0,2,0,0,19,25,0,3,0,2,5,1,6,4,0,3,0,17,35,15,0,0,0,0
167,9,2,0,3,5,0,1,0,0,0,0,1,0,19,1,12,3,1,0,1,0,0,13,2,1,5,0,2,10,18,0,1,0,27,1,1,0,0,0,0,0,0
168,2,2,2,0,0,2,0,0,0,0,0,0,1,0,0,6,2,0,0,3,2,0,26,5,0,0,0,7,0,3,0,2,1,6,1,5,1,0,0,0,0,0
169,0,2,0,2,0,0,0,0,0,2,3,3,1,3,1,16,4,3,0,0,0,0,14,7,0,0,0,0,0,5,0,1,0,6,3,5,0,0,0,0,0,0
170,7,3,0,5,1,0,1,1,3,1,1,0,4,1,3,13,6,5,0,13,2,1,87,12,4,2,0,3,0,6,1,6,0,15,6,6,1,0,7,1,0,0
171,0,4,2,2,1,0,2,0,2,1,0,0,0,1,0,4,0,2,0,1,0,0,6,3,0,0,0,4,0,5,2,2,0,6,1,0,1,0,0,0,0,0
172,23,4,1,5,9,2,51,2,3,5,2,2,6,7,2,16,3,3,3,2,0,0,71,8,0,3,1,5,11,7,0,4,1,32,6,2,2,3,2,1,1,1
173,1,2,2,10,2,0,3,1,2,0,5,16,3,1,3,11,2,8,0,3,0,0,34,21,1,0,0,1,0,35,0,1,5,6,4,29,1,0,3,0,0,1
174,2,1,0,1,0,0,1,0,1,0,2,5,0,12,1,3,1,2,0,3,0,0,12,7,1,0,0,1,0,4,0,3,0,5,6,0,0,0,2,0,0,0
175,2,0,0,4,0,0,0,0,1,0,1,2,2,0,0,1,1,2,0,0,0,0,11,11,1,0,0,0,0,7,1,4,0,7,1,10,1,0,2,1,0,0
176,2,2,1,1,0,0,4,1,4,0,1,1,4,2,2,1,1,2,0,4,2,5,14,8,0,0,1,1,0,4,0,4,0,3,1,3,2,0,1,1,0,0
177,5,4,0,5,1,0,0,0,2,0,1,2,2,1,1,13,5,1,0,6,0,0,32,28,0,0,0,4,0,14,0,4,1,19,6,6,0,0,5,0,0,1
178,7,18,2,1,0,0,8,3,2,0,0,1,57,3,19,9,15,3,9,2,10,1,19,15,20,0,0,1,0,2,0,5,0,6,1,3,44,0,1,4,1,1
179,1,2,0,7,0,0,0,0,2,0,1,1,2,1,1,4,3,1,0,2,0,0,9,7,0,0,0,1,0,6,0,2,0,1,0,3,0,0,1,0,0,0
180,3,4,0,5,2,0,4,0,0,0,0,0,15,1,0,5,0,1,0,0,0,0,9,7,0,0,0,1,2,1,0,3,0,3,0,0,1,1,0,0,0,0
181,3,0,0,4,0,1,0,0,0,0,1,0,0,7,0,4,1,1,0,0,0,0,9,5,0,0,0,1,0,4,0,0,0,5,4,0,0,0,2,0,0,0
182,6,7,0,7,1,0,2,0,0,1,0,0,6,8,0,14,4,1,0,6,3,2,55,28,0,0,0,4,2,9,1,21,0,12,14,10,8,1,4,0,1,0
183,0,3,1,3,0,0,0,0,3,0,0,7,1,3,0,10,0,3,0,8,0,1,18,15,0,0,0,1,0,7,2,1,1,7,3,12,0,0,0,3,0,0
184,6,2,0,7,1,0,2,0,3,0,5,1,0,2,0,3,0,1,0,1,0,0,5,6,0,1,1,2,0,3,1,7,0,9,2,4,1,0,2,0,0,0
185,5,6,2,2,1,0,3,1,3,0,9,5,7,6,9,14,2,10,2,13,1,0,41,21,1,0,0,8,0,6,2,8,2,11,6,12,9,0,6,0,0,2
186,0,3,3,12,3,0,0,0,1,0,9,9,1,3,1,11,1,14,0,8,2,1,47,22,1,0,1,4,0,42,0,0,3,10,13,35,2,0,5,0,0,0
187,2,2,0,9,2,0,1,0,2,0,2,4,14,4,0,9,3,5,0,2,1,0,33,14,2,0,2,5,1,12,1,30,0,13,10,15,4,1,3,1,0,0
188,0,2,0,2,0,1,0,0,1,0,1,1,1,0,1,6,1,2,0,2,0,0,11,5,0,1,0,1,1,2,0,1,2,3,3,1,1,0,0,1,0,0
189,1,0,0,0,1,0,0,0,1,0,0,1,3,1,0,4,0,1,1,6,0,0,6,8,1,0,2,2,0,8,0,2,1,9,0,4,1,0,2,0,0,0
190,5,7,1,11,5,0,2,3,0,0,0,1,4,10,0,9,3,2,0,4,2,0,28,12,1,0,1,1,0,7,7,9,0,18,5,3,4,0,7,2,0,3
191,4,11,0,4,0,0,1,2,2,2,2,1,8,2,4,8,0,2,2,4,1,0,19,9,0,1,0,2,0,4,2,27,1,10,0,2,8,1,1,2,1,4
192,2,0,0,4,3,1,0,1,2,4,1,1,4,2,5,4,0,1,0,1,0,1,14,13,0,0,1,2,0,7,3,5,0,7,4,3,0,0,1,1,1,0
193,3,0,2,9,0,0,0,0,1,0,1,0,0,4,2,9,3,0,0,7,0,0,27,11,0,0,0,1,0,9,0,1,0,14,6,4,1,0,4,0,0,0
194,3,2,0,10,3,0,1,3,2,0,8,6,1,2,0,12,2,19,0,12,0,0,26,29,0,1,0,4,0,23,1,12,1,11,10,35,3,0,9,2,0,0
195,0,3,1,5,0,0,1,0,0,3,1,1,0,1,0,6,0,3,0,0,0,0,10,6,0,0,0,1,1,2,1,6,1,6,0,3,2,0,1,0,0,0
196,13,16,2,10,2,0,1,3,9,0,1,0,31,12,20,25,5,10,6,1,9,0,29,45,29,0,0,2,0,4,0,5,2,7,8,1,39,1,4,1,0,0
197,8,28,2,2,4,1,4,4,0,6,0,0,49,3,0,27,9,11,2,2,10,2,73,25,0,1,1,8,0,2,1,140,0,10,11,2,49,0,6,0,0,0
198,0,1,0,2,0,0,1,0,1,0,2,5,1,0,0,7,0,3,0,1,0,0,7,5,0,1,0,1,1,6,0,0,0,5,0,5,0,0,1,0,0,0
199,2,2,1,5,0,2,6,0,2,0,2,3,0,3,0,7,1,5,0,1,0,0,15,13,1,1,1,1,1,16,4,7,0,3,3,5,1,0,4,0,0,0
200,6,2,0,13,5,0,2,0,0,1,1,0,5,14,3,8,5,3,1,5,0,3,28,20,0,0,1,2,0,11,1,3,2,40,12,6,1,1,10,1,0,1
201,4,3,0,9,0,0,1,0,5,0,6,9,3,2,1,11,2,5,1,4,2,0,26,18,0,1,1,0,0,13,1,3,1,3,3,10,4,0,3,0,0,0
202,15,36,7,8,7,0,8,2,3,4,0,1,39,1,2,31,2,2,4,4,9,0,45,35,0,1,0,22,3,5,1,184,0,6,10,8,64,1,5,3,0,1
203,6,1,0,3,0,0,1,0,0,0,1,0,3,2,1,15,1,0,0,1,0,0,15,3,0,0,0,0,0,11,0,2,0,9,1,3,0,0,1,0,0,0
204,12,23,4,5,0,0,0,0,3,7,0,0,28,0,1,10,1,2,3,4,4,0,29,11,0,0,0,9,2,5,1,112,1,4,2,0,46,0,1,0,0,0
205,2,1,0,7,4,0,2,1,2,1,5,10,2,2,4,8,3,13,0,4,2,0,32,33,1,0,1,1,1,22,1,2,2,8,13,32,0,0,5,1,1,2
206,5,6,1,10,3,0,1,2,2,1,2,9,9,3,2,4,2,10,3,2,1,0,38,10,0,0,1,3,1,19,3,9,2,10,3,27,10,0,5,1,0,0
207,1,9,0,2,1,0,4,0,1,1,1,0,9,0,1,15,0,1,1,0,0,0,5,5,0,0,0,0,0,0,0,13,0,4,0,3,4,0,1,0,0,0
208,1,0,0,1,1,0,1,1,1,0,4,1,1,1,2,5,0,3,0,0,0,0,8,3,0,1,0,0,1,8,0,4,0,0,0,3,1,0,0,2,0,0
209,3,5,0,10,7,0,0,0,1,0,8,11,1,1,3,24,3,5,1,7,1,0,65,28,0,0,0,6,0,30,1,4,0,11,9,22,0,0,5,0,1,0
210,1,1,0,3,0,0,2,0,0,0,2,12,4,1,2,11,2,16,0,3,3,0,29,16,0,0,0,1,0,40,0,4,0,7,9,31,2,1,6,0,1,1
211,1,4,0,6,1,0,0,0,0,0,2,3,0,2,0,2,1,1,0,2,2,0,11,12,0,0,0,0,0,4,1,0,0,15,0,1,1,0,0,0,0,0
212,10,1,0,9,1,0,0,0,0,1,0,2,3,3,4,8,6,10,0,2,0,1,38,20,0,1,0,2,1,8,1,12,1,17,6,9,7,1,9,1,0,0
213,2,2,0,1,1,0,0,0,3,0,1,0,1,2,0,0,2,1,0,3,0,0,17,12,0,0,0,2,0,9,0,2,0,7,6,5,4,1,2,0,1,1
214,2,3,0,6,1,0,0,0,1,0,4,11,1,1,2,6,1,12,1,7,0,0,28,30,0,1,0,1,0,19,0,2,3,8,4,27,2,0,6,0,0,1
215,2,4,1,9,2,1,0,0,2,0,4,15,0,1,0,19,2,18,0,15,0,0,51,35,0,0,0,2,1,31,0,2,2,9,9,39,2,0,6,1,0,0
216,0,1,0,7,1,1,2,1,3,2,3,7,6,3,0,9,3,7,0,4,0,0,18,13,2,0,0,3,0,9,2,7,1,6,3,22,3,0,5,1,0,1
217,27,1,0,1,5,0,3,1,0,0,0,1,3,8,1,19,7,3,0,5,0,0,67,13,0,8,0,1,15,20,0,3,0,26,2,2,1,2,4,3,0,2
218,6,1,0,2,0,1,8,0,1,2,1,0,2,3,2,6,1,0,0,1,0,1,18,5,0,1,0,1,0,7,4,3,0,11,4,3,1,3,0,0,0,0
219,3,1,0,2,1,0,1,0,0,1,0,0,0,10,0,6,0,1,0,2,0,0,11,0,0,0,0,3,1,6,0,4,0,9,3,0,1,0,6,1,0,1
220,13,3,2,6,0,0,0,0,0,2,1,0,1,5,1,11,2,11,0,8,0,0,42,12,0,0,0,2,0,29,0,3,0,11,1,9,0,1,2,0,1,0
221,2,8,1,12,4,1,0,0,1,0,5,7,1,3,1,22,7,21,1,19,0,0,39,31,0,1,0,4,0,37,1,5,1,19,5,33,3,0,9,0,1,0
222,3,5,1,2,0,0,0,0,1,3,0,2,4,4,3,8,0,5,1,1,1,1,11,8,0,0,0,3,0,10,0,10,0,5,2,3,4,0,1,0,0,1
223,2,0,0,1,0,3,0,0,2,0,1,2,0,1,1,5,2,3,0,3,1,0,10,9,0,0,0,0,0,7,0,3,0,7,4,0,0,0,3,0,0,0
224,1,3,0,4,2,1,2,0,1,1,2,8,1,1,0,8,0,5,0,5,0,0,18,22,0,1,0,3,1,11,0,5,0,7,4,15,0,2,0,1,0,0
225,11,31,0,3,0,0,8,4,1,5,4,1,48,2,3,22,6,2,5,1,5,0,28,10,0,0,0,4,0,8,0,95,0,5,1,1,51,0,0,0,1,0
226,2,4,0,6,0,0,0,1,5,1,3,11,3,2,5,5,1,8,0,2,0,0,42,20,0,1,0,4,0,21,0,15,1,8,8,14,1,0,10,0,0,0
227,3,4,0,3,0,0,3,2,2,0,2,1,5,4,0,6,2,2,0,0,1,0,17,7,1,0,0,1,0,3,0,10,0,7,1,5,7,0,6,0,1,1
228,0,2,0,5,0,0,0,0,0,1,0,0,13,5,0,5,2,0,0,5,1,0,15,5,1,0,0,0,0,7,0,25,0,5,3,1,29,0,3,0,0,0
229,0,2,0,15,1,0,1,1,2,0,3,4,0,3,0,6,2,0,0,6,2,0,10,20,1,0,0,1,0,18,2,5,0,2,1,19,3,2,5,0,0,0
230,6,3,0,6,1,0,1,0,0,0,0,4,0,6,2,4,1,0,0,3,2,0,4,3,2,0,0,0,0,12,0,1,0,0,0,1,3,0,2,0,0,0
231,2,4,0,2,1,0,1,0,1,0,0,1,0,8,0,11,4,3,0,4,0,0,12,12,0,0,0,0,0,16,1,5,0,5,3,9,1,0,6,1,0,1
232,2,20,0,7,0,0,2,0,1,2,0,14,3,2,0,16,4,2,3,5,0,0,15,28,0,0,0,2,0,19,1,60,0,4,2,26,26,0,5,0,0,0
233,14,1,0,5,2,0,2,0,0,0,1,2,1,10,0,16,2,1,0,5,0,0,12,11,0,1,0,3,0,13,0,6,0,7,0,6,2,0,5,1,0,0
234,3,4,0,16,1,0,3,0,2,0,2,16,0,3,4,16,2,7,0,10,0,0,14,24,0,0,0,2,0,29,2,24,2,1,2,30,4,0,8,1,2,1
235,2,7,1,9,2,0,2,2,3,0,1,5,0,1,1,18,1,3,0,4,0,0,7,22,0,0,0,4,0,21,3,12,2,2,0,17,2,0,3,2,0,1
236,8,1,0,3,0,0,1,0,0,0,0,2,0,8,0,11,0,1,0,1,0,0,6,8,0,1,0,0,3,15,0,4,0,1,1,7,0,0,3,0,0,0
237,10,2,0,10,0,1,0,0,0,0,8,0,0,19,1,27,5,2,1,11,0,0,12,12,2,0,0,2,0,29,0,1,0,4,3,12,0,1,15,1,0,0
238,5,2,1,4,0,0,0,0,1,1,0,2,1,6,0,5,0,0,0,3,0,0,8,5,1,0,0,1,0,5,1,2,0,4,3,5,0,0,4,0,1,0
239,2,2,0,11,0,0,0,1,1,0,0,10,0,0,3,10,2,1,0,9,1,0,4,18,0,0,0,0,0,20,2,30,1,1,0,22,7,0,9,2,0,0
240,0,1,0,1,0,0,0,0,1,0,0,14,1,0,0,11,1,0,0,2,0,0,7,14,0,0,0,2,0,18,0,8,0,1,1,9,0,0,0,0,0,0
241,8,15,0,10,2,1,5,4,1,0,4,7,5,6,1,12,3,3,7,1,10,0,13,18,1,0,0,2,0,11,1,94,0,5,5,27,38,0,2,2,0,0
242,16,7,0,3,1,1,10,0,0,6,0,0,1,4,1,9,5,0,2,2,0,0,27,1,2,1,0,3,4,2,0,47,7,12,2,3,14,6,3,0,0,1
243,1,2,0,2,0,0,0,0,2,0,0,3,0,1,3,9,2,1,2,5,0,0,0,9,0,0,0,2,0,7,1,2,0,2,0,11,3,1,2,0,0,0
244,1,5,0,4,1,0,2,0,0,0,0,0,5,3,0,7,4,7,0,5,0,0,15,5,1,0,0,0,0,3,1,13,0,4,4,3,18,0,5,0,0,0
245,1,2,0,3,2,0,2,0,1,0,3,3,0,0,1,3,0,2,0,1,0,0,5,10,0,0,0,0,0,15,0,3,0,0,1,20,0,0,2,0,0,0
246,3,5,0,8,1,0,2,0,1,0,0,1,0,7,1,3,1,0,0,3,2,0,3,8,0,0,0,4,0,6,0,17,5,3,0,2,4,1,2,0,1,0
247,5,5,0,5,1,0,1,0,4,0,1,1,0,5,0,9,3,0,0,10,0,0,4,23,0,0,0,2,0,19,0,2,1,1,0,3,3,0,7,0,0,0
248,5,2,0,1,1,0,0,1,0,0,0,2,1,3,0,9,0,0,0,0,0,0,20,12,0,0,0,0,0,6,0,0,0,12,2,0,0,0,6,0,0,0
249,1,2,0,5,1,0,0,0,0,0,2,2,0,2,1,1,1,3,0,2,2,0,6,15,1,0,0,0,0,6,0,4,0,6,5,8,3,0,2,0,0,0
250,4,5,0,2,0,0,1,0,0,1,0,0,3,2,0,5,0,1,1,2,0,0,9,11,0,1,0,1,0,5,0,1,3,7,2,3,1,1,0,1,0,2
251,19,2,0,11,1,0,4,0,2,0,0,1,18,10,11,26,6,5,2,6,8,0,57,34,9,1,1,3,0,11,0,4,2,18,12,11,11,1,5,1,0,0
252,1,4,0,3,0,0,2,1,0,0,2,0,0,0,1,7,0,1,0,2,0,0,13,8,0,0,0,0,0,7,0,3,0,3,3,7,0,0,3,1,0,0
253,12,4,0,10,0,0,0,0,2,0,3,7,1,0,0,16,2,8,0,6,0,0,53,26,0,1,0,3,0,19,0,1,2,15,9,13,0,0,6,1,0,0
254,15,20,1,2,2,0,3,0,0,1,0,1,16,2,0,15,1,2,3,0,9,1,48,13,0,0,0,17,0,10,0,83,0,20,11,3,18,1,4,1,0,0
255,3,2,1,2,1,0,0,1,1,0,1,1,1,0,0,1,1,1,0,1,1,0,11,7,0,0,0,1,0,7,1,11,0,6,2,0,5,1,3,0,1,0
256,4,0,0,5,2,1,0,0,0,0,2,6,4,1,0,3,5,10,0,2,0,1,37,16,0,0,0,2,0,19,1,4,3,7,7,14,0,0,5,0,1,0
257,0,6,0,1,0,0,0,0,1,0,9,2,2,1,1,1,3,7,0,5,0,0,26,11,0,0,1,2,0,14,0,1,0,10,5,17,2,1,2,0,0,0
258,3,0,0,2,0,0,0,0,0,0,0,6,0,3,1,4,1,1,0,4,1,0,9,2,0,0,0,1,0,7,0,3,0,8,4,3,1,0,0,0,0,0
259,2,5,0,6,0,0,5,0,2,0,3,4,3,2,7,13,3,5,0,5,1,0,25,12,0,0,1,1,0,5,3,3,0,7,4,13,0,0,8,1,0,0
260,8,21,2,9,0,0,18,14,5,0,3,2,51,6,33,27,10,7,9,10,17,0,105,40,18,0,0,2,1,9,1,8,1,20,15,11,68,0,5,1,0,2
261,6,13,1,7,3,0,1,2,0,1,1,1,43,2,0,11,5,6,1,3,7,1,27,24,0,1,0,4,0,13,0,83,1,5,5,2,36,0,2,0,0,0
262,1,3,1,5,0,0,6,0,0,0,4,2,1,5,1,7,3,7,0,1,0,0,31,9,0,6,0,1,2,14,0,4,0,6,5,17,2,0,2,0,1,0
263,8,2,0,7,1,0,9,0,1,0,1,0,1,12,1,9,3,2,0,0,0,1,46,4,0,1,0,2,8,10,0,0,0,17,1,3,0,2,4,1,0,2
264,2,1,0,3,0,0,0,0,2,1,1,0,3,0,2,9,1,4,0,1,0,3,18,9,0,0,0,0,0,10,0,2,2,11,3,6,2,0,4,0,0,0
265,8,14,0,4,1,0,2,2,0,1,0,1,13,0,0,9,0,7,0,1,1,0,18,15,0,1,0,11,1,7,0,79,3,4,5,4,24,0,1,1,1,0
266,5,2,0,2,1,0,0,0,0,0,0,1,0,2,0,3,1,2,0,0,0,1,23,7,0,0,0,1,1,5,0,0,0,8,10,13,0,0,0,0,0,0
267,3,9,0,2,0,0,3,0,0,3,0,0,2,0,2,1,0,2,4,1,0,0,2,2,0,0,0,4,0,0,0,51,0,2,0,1,9,0,1,0,0,0
268,4,1,0,1,0,0,0,2,3,1,0,0,1,1,1,2,3,1,0,1,0,0,11,9,0,0,1,0,0,7,0,0,0,4,4,5,2,0,0,1,0,0
269,2,3,0,5,1,0,1,0,2,1,0,0,1,3,1,7,0,2,0,0,0,1,17,10,0,2,0,3,0,9,1,7,0,5,6,4,2,0,4,0,0,2
270,7,1,0,5,0,0,0,1,0,0,0,0,2,7,0,9,3,3,0,7,0,0,25,18,0,0,0,1,0,10,2,3,1,17,7,6,2,0,7,0,1,0
271,5,5,0,4,0,0,2,1,5,0,3,0,1,1,4,17,2,1,0,5,0,0,41,24,0,0,0,5,1,17,0,7,0,14,26,20,2,0,4,0,0,0
272,3,6,1,2,0,0,0,2,2,3,3,1,10,0,4,3,0,4,0,1,1,2,21,10,1,0,0,1,0,17,0,1,5,5,2,2,3,0,3,0,0,1
273,3,0,1,3,0,0,0,0,0,2,3,1,0,0,1,4,1,7,0,6,0,1,26,28,1,0,0,1,0,26,1,7,3,10,1,12,2,0,2,0,0,0
274,2,4,2,6,1,0,1,1,1,1,0,0,0,5,1,7,3,2,0,5,0,1,47,14,0,0,0,2,0,8,1,7,0,11,12,10,1,0,2,1,0,1
275,0,6,0,4,1,0,0,2,1,0,2,2,8,0,3,7,1,4,2,4,2,0,13,26,0,0,0,1,0,22,0,12,0,7,5,13,14,1,2,0,1,0
276,1,3,0,9,0,0,2,1,4,0,1,6,11,7,2,1,2,10,1,1,1,2,28,14,1,1,0,2,0,16,0,4,1,5,9,14,4,1,2,1,0,0
277,10,3,0,8,1,0,0,0,0,3,2,0,0,1,1,6,0,4,0,4,0,1,22,19,0,0,0,1,0,28,0,1,3,10,6,14,2,0,2,0,0,0
278,1,2,1,8,1,0,0,0,1,0,1,2,1,1,1,2,0,2,0,0,1,0,8,8,0,0,0,1,0,9,0,5,1,3,6,9,1,0,1,1,0,0
279,0,0,0,2,0,0,0,0,0,0,1,5,0,1,0,2,0,6,0,0,0,0,8,7,0,0,0,0,0,3,0,2,2,2,1,10,1,0,2,0,0,0
280,1,3,1,3,1,0,2,3,3,0,0,1,7,0,3,3,0,3,0,0,0,0,1,12,1,0,0,1,0,2,0,3,0,4,5,1,6,0,1,0,0,0
281,3,1,1,5,1,0,2,0,1,0,0,1,1,4,1,5,1,0,0,5,1,0,22,9,1,0,0,2,1,24,0,2,2,6,11,8,3,0,2,0,0,0
282,7,0,0,4,3,0,0,0,1,0,0,1,0,7,0,2,0,0,0,2,0,0,12,5,0,0,0,0,0,17,0,2,1,5,8,6,0,0,4,1,0,0
283,1,3,0,1,0,0,3,2,1,0,1,2,7,0,4,4,3,0,0,1,2,0,9,11,2,0,0,1,0,6,1,5,0,2,0,2,6,0,0,0,1,0
284,1,1,1,3,0,0,0,1,0,1,3,2,3,3,6,8,1,1,0,0,0,0,10,6,2,1,2,0,0,3,1,4,1,1,5,6,3,1,0,0,0,2
285,0,3,1,3,3,0,1,1,8,0,1,3,29,2,16,3,1,3,1,0,5,0,17,14,2,0,1,1,2,3,7,2,0,2,1,2,18,1,0,3,0,0
286,2,6,1,2,1,0,2,1,1,1,4,2,6,1,1,9,2,0,0,3,0,1,18,13,0,0,0,13,1,9,4,0,0,1,3,12,0,4,0,0,0,0
287,1,3,1,2,0,0,0,2,1,0,0,0,0,2,5,2,0,0,0,2,0,0,8,6,0,0,1,1,0,4,2,3,2,0,2,5,4,0,3,1,0,1
288,5,10,0,2,0,1,1,1,5,0,0,0,11,4,12,2,0,0,1,0,0,0,2,8,2,0,0,3,1,0,3,1,0,1,3,0,10,0,0,1,0,1
289,1,10,0,1,0,2,1,0,1,2,0,0,14,0,0,7,1,1,2,1,3,0,6,8,0,0,0,1,0,1,1,27,1,0,0,2,15,2,2,0,0,0
290,1,0,0,5,0,0,0,0,0,0,0,0,1,3,0,5,0,0,0,2,0,0,10,6,0,0,0,0,0,14,1,1,0,2,2,4,0,0,3,0,1,0
291,1,1,2,3,0,0,0,0,0,2,5,1,1,3,0,5,0,7,0,1,0,0,10,3,0,0,1,1,0,0,0,4,0,1,9,11,0,1,1,1,0,1
292,1,4,0,3,0,0,0,0,0,0,9,0,0,2,0,4,1,0,0,2,0,0,21,15,1,0,0,14,0,8,0,1,1,1,7,6,1,3,0,0,0,0
293,3,2,0,4,2,0,0,1,1,0,0,0,0,0,0,4,1,2,0,1,0,0,23,5,0,0,0,2,0,2,0,1,0,5,4,3,1,0,0,0,0,0
294,1,7,4,1,4,0,2,3,9,0,0,1,11,7,12,3,0,1,0,2,1,0,7,18,10,1,0,1,1,10,0,2,1,1,3,1,15,0,2,3,0,3
295,1,2,0,1,0,0,0,0,5,2,2,0,1,1,0,2,0,2,0,3,1,0,9,4,0,0,0,1,4,2,1,5,1,3,2,1,3,2,0,2,0,1
296,3,5,0,6,1,0,2,0,0,3,3,1,1,3,1,2,2,5,0,7,1,0,13,19,0,0,1,2,1,22,0,3,2,7,0,5,3,0,0,0,0,0
297,0,8,1,2,1,1,0,0,0,0,15,1,0,8,3,16,3,2,0,8,0,1,41,31,1,0,0,35,6,39,1,3,0,6,14,25,1,3,3,3,0,0
298,9,1,0,3,0,0,0,0,1,1,1,1,0,0,1,6,1,2,0,0,1,2,22,4,0,0,0,2,0,5,0,3,3,8,0,2,2,0,1,0,0,0
299,3,2,0,3,0,1,0,1,0,1,0,0,1,0,0,7,1,0,0,3,0,0,24,8,0,0,1,2,0,0,0,1,1,4,6,3,0,1,0,0,0,0
300,5,3,0,9,0,2,0,0,1,0,0,0,3,5,0,1,2,0,0,3,0,0,15,5,0,0,0,1,0,2,0,1,0,9,1,3,0,0,0,0,0,1
301,0,158,0,0,0,0,5,0,0,2,0,0,0,0,0,5,0,0,0,1,1,0,3,2,0,2,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,1
302,1,3,1,6,0,0,0,0,0,17,7,0,1,0,0,23,5,29,0,3,2,0,126,26,0,0,1,5,0,17,0,1,25,14,0,14,2,0,9,20,0,0
303,1,106,0,0,0,0,0,0,0,0,1,0,0,0,0,1,2,0,0,2,0,0,3,2,1,0,0,2,0,4,0,0,1,0,0,0,1,0,0,0,0,0
304,11,23,1,6,0,1,1,0,0,3,6,0,1,1,0,6,0,5,0,2,0,1,33,22,0,0,0,3,0,20,0,0,5,11,0,5,0,0,7,0,0,0
305,24,11,0,0,0,0,2,0,0,4,10,1,1,9,0,8,1,16,0,5,0,4,38,34,1,0,0,8,0,23,0,20,14,9,0,11,5,0,3,0,0,0
306,7,18,0,3,0,0,1,0,0,4,1,0,15,1,0,0,0,1,1,0,6,0,17,2,0,0,0,8,2,0,0,88,0,0,0,0,45,0,0,1,0,0
307,1,5,0,3,0,0,4,0,0,3,5,0,1,3,1,12,3,6,0,7,0,0,12,17,0,0,0,9,1,13,0,3,2,5,2,13,3,0,1,1,0,1
308,14,82,1,5,0,0,5,3,0,5,1,0,33,3,1,33,2,2,2,2,4,1,43,28,0,2,0,39,0,2,0,200,0,3,6,8,100,0,11,1,0,0
309,9,13,0,0,0,1,3,1,0,6,0,0,7,1,1,9,0,1,1,1,3,0,37,16,0,0,0,13,1,3,1,53,7,3,0,4,17,0,3,4,1,0
310,3,6,0,7,0,0,1,0,0,0,20,0,2,4,2,17,2,4,0,13,1,3,36,24,0,0,0,22,4,19,0,7,1,5,3,21,1,0,3,0,0,0
311,1,14,0,6,0,0,0,0,3,2,12,1,0,8,3,34,5,12,0,9,2,5,41,34,1,0,0,15,3,16,0,3,1,31,18,32,2,7,6,1,0,0
312,2,3,0,1,0,0,2,1,1,4,4,0,2,1,1,4,1,2,2,3,0,0,6,6,1,0,0,6,2,9,0,10,2,3,2,6,2,1,1,0,0,0
313,2,5,0,1,0,0,1,0,1,2,10,0,1,5,0,8,1,2,1,1,0,2,17,12,0,0,0,14,1,24,1,2,0,4,2,7,1,4,0,0,0,1
314,3,2,0,1,0,0,0,0,4,2,7,0,0,4,1,8,2,1,0,3,0,1,14,13,0,0,0,16,1,16,0,3,3,4,4,9,0,4,0,0,0,0
315,7,18,1,2,5,0,7,6,18,6,7,0,45,5,51,8,0,14,0,2,15,2,37,43,0,2,1,1,26,32,0,3,3,4,3,7,48,1,5,26,0,9
316,2,1,0,2,0,0,1,0,0,1,3,0,1,5,5,2,1,1,0,1,3,0,10,7,0,2,1,2,3,9,0,6,0,7,1,3,2,0,3,1,0,0
317,5,9,2,4,0,1,0,1,1,3,3,0,1,3,1,7,2,3,1,5,0,0,16,15,0,0,0,11,1,10,2,10,3,1,0,4,0,2,1,0,0,1
