"sample_name","Class_label","Class_id","Class_color","Correlation","DifferenceBetweenTopTwoCorrelations"
"X3986","Sst_4",26,"#FFFF00",0.9537542435251,0.0527414742011389
"X3987","L4",4,"#00979D",0.828479494223228,0.141734837015303
"X3988","L5 IT",5,"#00FF00",0.896747677722673,0.211879842419618
"X3989","L2/3 IT",3,"#7AE6AB",0.903409990205668,0.192697498909965
"X3990","Astro",1,"#665C47",0.875944027124043,0.414821184260881
"X3991","L5 IT",5,"#00FF00",0.829118745226729,0.112894137983356
"X3992","Sncg_1",21,"#A700FF",0.875280180595281,0.0665356309911527
"X3993","L2/3 IT",3,"#7AE6AB",0.92878439569893,0.2903915215472
"X3994","L5 IT",5,"#00FF00",0.803416509100977,0.0276081178418167
"X3995","L2/3 IT",3,"#7AE6AB",0.749009914625072,0.0513084861775712
"X3996","L6 PT",11,"#74CAFF",0.655350552325648,0.0202728392173146
"X3997","L4",4,"#00979D",0.670481233792244,0.0244092198489113
"X3998","L5 IT",5,"#00FF00",0.770278221188743,0.0982316406122745
"X3999","L5 IT",5,"#00FF00",0.943372215320588,0.169562743234406
"X4000","L2/3 IT",3,"#7AE6AB",0.801637079524914,0.342623030559186
"X4001","L5 IT",5,"#00FF00",0.672511423799474,0.073390029040568
"X4002","Astro",1,"#665C47",0.754875127988802,0.0356978322236752
"X4003","L5 IT",5,"#00FF00",0.784343821370144,0.15921232999919
"X4004","L5 IT",5,"#00FF00",0.919217926854195,0.252319579684872
"X4005","L2/3 IT",3,"#7AE6AB",0.936917300823071,0.272208586055773
"X4006","L4",4,"#00979D",0.791780387659371,0.0350290050142791
"X4007","L2/3 IT",3,"#7AE6AB",0.915955611474211,0.24249593655713
"X4008","L4",4,"#00979D",0.806903222855997,0.0270339470827604
"X4009","L2/3 IT",3,"#7AE6AB",0.958444660139362,0.307685400531971
"X4010","L4",4,"#00979D",0.911140228961145,0.407585474813782
"X4011","L4",4,"#00979D",0.851696700420928,0.115365137217226
"X4012","L2/3 IT",3,"#7AE6AB",0.907498071424447,0.234475062878289
"X4013","L5 IT",5,"#00FF00",0.790771815433804,0.0560765958261441
"X4014","VLMC",32,"#6B8059",0.876452511760127,0.177705865027206
"X4015","L4",4,"#00979D",0.9481407999014,0.284824451921939
"X4016","Astro",1,"#665C47",0.739472031246476,0.0246000430513333
"X4017","L4",4,"#00979D",0.892449741502701,0.399588854744937
"X4018","Pvalb_1",17,"#FF197F",0.66815827702401,0.0256946556646589
"X4019","L4",4,"#00979D",0.850526485844563,0.0934277830154887
"X4020","L2/3 IT",3,"#7AE6AB",0.760962958136275,0.0202318124878266
"X4021","L2/3 IT",3,"#7AE6AB",0.942252872657654,0.284910900539374
"X4022","L2/3 IT",3,"#7AE6AB",0.877291190158467,0.26280154609445
"X4023","L2/3 IT",3,"#7AE6AB",0.900500213595559,0.207380060786851
"X4024","L2/3 IT",3,"#7AE6AB",0.769441910340904,0.118335870772401
"X4025","L4",4,"#00979D",0.841139074222943,0.277544156240471
"X4026","L6 IT_2",10,"#5100FF",0.712808023403799,0.155789127902618
"X4027","Lamp5_2",14,"#FFA388",0.862852687872691,0.286198924632405
"X4028","L2/3 IT",3,"#7AE6AB",0.917353867222605,0.2270408061763
"X4029","Pvalb_3",19,"#D6221D",0.875550588154727,0.06461573920345
"X4030","L2/3 IT",3,"#7AE6AB",0.830515622672075,0.0562879183321524
"X4031","Sst_3",25,"#BF9F00",0.745847132263292,0.107156006257691
"X4032","L4",4,"#00979D",0.917661892957144,0.322145304307151
"X4033","VLMC",32,"#6B8059",0.717688870245416,0.00553345015433315
"X4034","L4",4,"#00979D",0.956659423808567,0.394780069022015
"X4035","L4",4,"#00979D",0.844267443759057,0.352791190422323
"X4036","L4",4,"#00979D",0.981531382729288,0.369286817195735
"X4037","L2/3 IT",3,"#7AE6AB",0.712237955773809,0.0255881283720008
"X4038","L4",4,"#00979D",0.77769915929906,0.0737544388830194
"X4039","L2/3 IT",3,"#7AE6AB",0.785600910042427,0.0581434542497289
"X4040","L2/3 IT",3,"#7AE6AB",0.958326282920254,0.302349204811938
"X4041","L4",4,"#00979D",0.853692228077318,0.303780413653478
"X4042","L4",4,"#00979D",0.977365668005123,0.390001178380205
"X4043","L4",4,"#00979D",0.769137838641662,0.0815496998761385
"X4044","L2/3 IT",3,"#7AE6AB",0.728274668967893,0.139816114303464
"X4045","L6 IT_2",10,"#5100FF",0.753355883594342,0.0399046520839892
"X4046","L4",4,"#00979D",0.900325491800945,0.445368167488263
"X4047","VLMC",32,"#6B8059",0.786948489765414,0.295346709470192
"X4048","L2/3 IT",3,"#7AE6AB",0.835504444331381,0.164311308341236
"X4049","L2/3 IT",3,"#7AE6AB",0.954933678624607,0.311499571776308
"X4050","L4",4,"#00979D",0.970304654092133,0.325641221364949
"X4051","L2/3 IT",3,"#7AE6AB",0.74636664729014,0.120637969413475
"X4052","L2/3 IT",3,"#7AE6AB",0.89585261614751,0.244772717195573
"X4053","L4",4,"#00979D",0.821368721848597,0.14228957025956
"X4054","L4",4,"#00979D",0.872509917462611,0.151140909719822
"X4055","L2/3 IT",3,"#7AE6AB",0.903574459211313,0.193689391250495
"X4056","Astro",1,"#665C47",0.705796429880408,0.0302537289561391
"X4057","L2/3 IT",3,"#7AE6AB",0.950213206532441,0.321727387925394
"X4058","L2/3 IT",3,"#7AE6AB",0.958986193261159,0.310871038333421
"X4059","L2/3 IT",3,"#7AE6AB",0.907126362583727,0.242583271252006
"X4060","L4",4,"#00979D",0.899000086791859,0.421063632934408
"X4061","Vip_1",28,"#7779BF",0.919495192029273,0.4106615831152
"X4062","L2/3 IT",3,"#7AE6AB",0.902077052046923,0.190214222027971
"X4063","L4",4,"#00979D",0.918249321508326,0.369008620109105
"X4064","Pvalb_2",18,"#ED4C50",0.689240719313613,0.0182063507162329
"X4065","L4",4,"#00979D",0.920896546233029,0.316260697708367
"X4066","L4",4,"#00979D",0.951521386380915,0.278375114296663
"X4067","L4",4,"#00979D",0.682323407542863,0.00461990300181936
"X4068","L2/3 IT",3,"#7AE6AB",0.936139526906933,0.275658794733143
"X4069","L4",4,"#00979D",0.749711302858542,0.23707048360719
"X4070","L4",4,"#00979D",0.914354747907146,0.333148110008641
"X4071","Sst_3",25,"#BF9F00",0.889875935762196,0.109516397167897
"X4072","L4",4,"#00979D",0.913848806253662,0.227791221722345
"X4073","L2/3 IT",3,"#7AE6AB",0.941750279785502,0.276145006750986
"X4074","Pvalb_3",19,"#D6221D",0.896115655735322,0.107388667385505
"X4075","L4",4,"#00979D",0.893732766280728,0.188199352742823
"X4076","L4",4,"#00979D",0.846160345917837,0.202938609210482
"X4077","Vip_3",30,"#FF4DC1",0.786168321556243,0.0722792070731472
"X4078","L4",4,"#00979D",0.750628894493161,0.127675387332227
"X4079","L2/3 IT",3,"#7AE6AB",0.786793223295304,0.0770337315496026
"X4080","L4",4,"#00979D",0.870147952690352,0.15620917597165
"X4081","Astro",1,"#665C47",0.796987664691319,0.038537631852876
"X4082","L5 IT",5,"#00FF00",0.806085241353439,0.155897708110701
"X4083","Vip_3",30,"#FF4DC1",0.849684101423291,0.0961727807839005
"X4084","L4",4,"#00979D",0.60573877696863,0.0233484194737689
"X4085","L4",4,"#00979D",0.835307000337187,0.125406154388089
"X4086","L4",4,"#00979D",0.642053375778471,0.116184450017734
"X4087","L4",4,"#00979D",0.878451583262323,0.187396122601917
"X4088","L4",4,"#00979D",0.840083685749732,0.0991488837796238
"X4089","Pvalb_3",19,"#D6221D",0.884118669261132,0.0819111610634841
"X4090","L4",4,"#00979D",0.708747969866333,0.167975405749226
"X4091","L4",4,"#00979D",0.964916688116022,0.32494819851745
"X4092","L4",4,"#00979D",0.895017590399081,0.330362434549385
"X4093","L4",4,"#00979D",0.847150267215794,0.157290463492808
"X4094","L4",4,"#00979D",0.896185637638352,0.337836338224894
"X4095","L4",4,"#00979D",0.799658840784095,0.0761197316732126
"X4096","L2/3 IT",3,"#7AE6AB",0.72962637153153,0.0974834513226163
"X4097","L2/3 IT",3,"#7AE6AB",0.875650865210927,0.190189800369764
"X4098","L2/3 IT",3,"#7AE6AB",0.78521013690286,0.0735442314667016
"X4099","VLMC",32,"#6B8059",0.735764119502834,0.190901374772755
"X4100","L2/3 IT",3,"#7AE6AB",0.955581871971053,0.295885307546334
"X4101","Pvalb_3",19,"#D6221D",0.891541456782713,0.107436210350855
"X4102","L2/3 IT",3,"#7AE6AB",0.81994426958614,0.135577159599538
"X4103","Astro",1,"#665C47",0.643346836029826,0.0867136654961805
"X4104","L5 IT",5,"#00FF00",0.802738334930484,0.109490320736017
"X4105","L4",4,"#00979D",0.646789202477418,0.0397260065436988
"X4106","L2/3 IT",3,"#7AE6AB",0.960848553171679,0.336532942766921
"X4107","L4",4,"#00979D",0.894023927541035,0.301926663173165
"X4108","L4",4,"#00979D",0.867587124137129,0.22765506265732
"X4109","L2/3 IT",3,"#7AE6AB",0.635095104883809,0.186554694526684
"X4110","L2/3 IT",3,"#7AE6AB",0.740020846107207,0.031766901167311
"X4111","L2/3 IT",3,"#7AE6AB",0.908954808727906,0.246987849405913
"X4112","L4",4,"#00979D",0.675134676740864,0.0647523857423562
"X4113","L2/3 IT",3,"#7AE6AB",0.790941130423442,0.189014119931142
"X4114","L2/3 IT",3,"#7AE6AB",0.942966272465689,0.291812049157895
"X4115","L2/3 IT",3,"#7AE6AB",0.800520145772573,0.0490058210248764
"X4116","L4",4,"#00979D",0.981175072327139,0.398178417994264
"X4117","L2/3 IT",3,"#7AE6AB",0.850364377104509,0.137226352948868
"X4118","L4",4,"#00979D",0.870447184243315,0.175316975440068
"X4119","L4",4,"#00979D",0.960462633965133,0.342094391965171
"X4120","L4",4,"#00979D",0.848206731280087,0.167404068731777
"X4121","L2/3 IT",3,"#7AE6AB",0.954884197623137,0.33260748993452
"X4122","L4",4,"#00979D",0.686216551615705,0.146134041245642
"X4123","L2/3 IT",3,"#7AE6AB",0.907341060180674,0.226609434349566
"X4124","L6 IT_2",10,"#5100FF",0.712808023403799,0.155789127902618
"X4125","L5 IT",5,"#00FF00",0.828227065941077,0.0350548488574063
"X4126","L4",4,"#00979D",0.833643950682832,0.316005991860078
"X4127","L2/3 IT",3,"#7AE6AB",0.75401197936133,0.19723543010624
"X4128","L5 IT",5,"#00FF00",0.698452976229704,0.0584057163680469
"X4129","L4",4,"#00979D",0.950301033793033,0.357258616378728
"X4130","L4",4,"#00979D",0.819196709620563,0.112620208331673
"X4131","L4",4,"#00979D",0.879188822481831,0.115790607998228
"X4132","L2/3 IT",3,"#7AE6AB",0.883690028009062,0.168126899893095
"X4133","L4",4,"#00979D",0.973379235448412,0.342094248732338
"X4134","L2/3 IT",3,"#7AE6AB",0.915198325837918,0.235972841474471
"X4135","Astro",1,"#665C47",0.97257655087199,0.421352378665105
"X4136","L2/3 IT",3,"#7AE6AB",0.845181354166464,0.149397084826567
"X4137","L4",4,"#00979D",0.95795002558899,0.363572690921305
"X4138","L2/3 IT",3,"#7AE6AB",0.942238331605128,0.306899038115944
"X4139","L2/3 IT",3,"#7AE6AB",0.772372521932686,0.0846574621998263
"X4140","L2/3 IT",3,"#7AE6AB",0.772539901305424,0.0830176917687289
"X4141","VLMC",32,"#6B8059",0.294787684345551,0.01432254399639
"X4142","L2/3 IT",3,"#7AE6AB",0.775620719133593,0.113184864815663
"X4143","VLMC",32,"#6B8059",0.998185374423214,0.481870322574292
"X4144","L2/3 IT",3,"#7AE6AB",0.959135028444579,0.316271533660038
"X4145","L4",4,"#00979D",0.810773105697842,0.124869375439031
"X4146","L4",4,"#00979D",0.80806557916622,0.282846265967866
"X4147","L2/3 IT",3,"#7AE6AB",0.88883806253562,0.220301558258681
"X4148","L2/3 IT",3,"#7AE6AB",0.908915681585391,0.238877285828624
"X4149","L2/3 IT",3,"#7AE6AB",0.72853576260698,0.211127484139342
"X4150","L4",4,"#00979D",0.780627211157903,0.091245284597894
"X4151","L2/3 IT",3,"#7AE6AB",0.867745587412346,0.134285616175221
"X4152","L2/3 IT",3,"#7AE6AB",0.917326248344109,0.275054581615912
"X4153","Astro",1,"#665C47",0.875944027124043,0.414821184260881
"X4154","L2/3 IT",3,"#7AE6AB",0.808598165746048,0.142507456246135
"X4155","L4",4,"#00979D",0.977328755630958,0.387348998801669
"X4156","L4",4,"#00979D",0.853908136525946,0.0473091858233063
"X4157","L4",4,"#00979D",0.880612292712835,0.249170391654696
"X4158","L2/3 IT",3,"#7AE6AB",0.885359199076884,0.232380216303285
"X4159","L2/3 IT",3,"#7AE6AB",0.950424404509453,0.325046461049236
"X4160","CR",2,"#00FF66",0.663169315179831,0.0698084618554818
"X4161","L2/3 IT",3,"#7AE6AB",0.762985395992567,0.0343704891192796
"X4162","L2/3 IT",3,"#7AE6AB",0.782982104378537,0.0135810472979023
"X4163","L4",4,"#00979D",0.974759536890887,0.361361510556876
"X4164","Sncg_1",21,"#A700FF",0.808339029891207,0.135564751834806
"X4165","L4",4,"#00979D",0.90480531333929,0.198299540204926
"X4166","L4",4,"#00979D",0.771162471390064,0.0752122382341912
"X4167","L2/3 IT",3,"#7AE6AB",0.926760711523146,0.199588485897904
"X4168","Sst_3",25,"#BF9F00",0.776595040185457,0.0922574424517936
"X4169","L2/3 IT",3,"#7AE6AB",0.644953600222902,0.0355594140622091
"X4170","L2/3 IT",3,"#7AE6AB",0.895699260437744,0.180649656107487
"X4171","L2/3 IT",3,"#7AE6AB",0.627752205789408,0.0947159650786669
"X4172","L4",4,"#00979D",0.721544673232213,0.033415932171291
"X4173","L4",4,"#00979D",0.823072565439807,0.28242488728232
"X4174","L2/3 IT",3,"#7AE6AB",0.84649430405439,0.184645897082959
"X4175","L2/3 IT",3,"#7AE6AB",0.943249931263743,0.291409691248703
"X4176","L2/3 IT",3,"#7AE6AB",0.93131489087436,0.269584834351157
"X4177","Vip_1",28,"#7779BF",0.666542052610846,0.0545084058736466
"X4178","L4",4,"#00979D",0.885201872465954,0.223503633042837
"X4179","L4",4,"#00979D",0.81699930099357,0.14093091717997
"X4180","L4",4,"#00979D",0.791645137626342,0.0654234526043309
"X4181","Astro",1,"#665C47",0.822352679938365,0.10827431477675
"X4182","L2/3 IT",3,"#7AE6AB",0.946703807351752,0.300531569508838
"X4183","L4",4,"#00979D",0.810352118051349,0.343801420377636
"X4184","L5 IT",5,"#00FF00",0.770783202353183,0.116774849545277
"X4185","L4",4,"#00979D",0.791270793954808,0.0871178817541614
"X4186","L4",4,"#00979D",0.963570373871254,0.275487222631091
"X4187","L2/3 IT",3,"#7AE6AB",0.906105776568443,0.230732050413066
"X4188","L4",4,"#00979D",0.818681060950382,0.112268249544667
"X4189","L2/3 IT",3,"#7AE6AB",0.947157020937662,0.300073426853743
"X4190","L4",4,"#00979D",0.8569241500482,0.241333533228273
"X4191","L2/3 IT",3,"#7AE6AB",0.94890234113845,0.284838673038642
"X4192","L2/3 IT",3,"#7AE6AB",0.862248812536986,0.278878373210028
"X4193","L2/3 IT",3,"#7AE6AB",0.70361227945097,0.128848968202112
"X4194","L2/3 IT",3,"#7AE6AB",0.947394939771621,0.281493600732486
"X4195","L2/3 IT",3,"#7AE6AB",0.847800903661178,0.191277654921747
"X4196","L2/3 IT",3,"#7AE6AB",0.783134901719705,0.0818463316908089
"X4197","Astro",1,"#665C47",0.771287447271901,0.048575897115944
"X4198","L4",4,"#00979D",0.851259896480188,0.110758763647076
"X4199","Sncg_1",21,"#A700FF",0.522187084578853,0.0403146179858321
"X4200","L4",4,"#00979D",0.981653372765751,0.377905302320941
"X4201","L4",4,"#00979D",0.917003367789264,0.348723275104445
"X4202","L6 IT_2",10,"#5100FF",0.846727485132393,0.14755591744054
"X4203","L2/3 IT",3,"#7AE6AB",0.78025625513834,0.0248540394542348
"X4204","L2/3 IT",3,"#7AE6AB",0.853845665558986,0.0806872614822786
"X4205","L4",4,"#00979D",0.967582588952486,0.340779358349366
"X4206","L2/3 IT",3,"#7AE6AB",0.53405830637392,0.13760526144348
"X4207","L2/3 IT",3,"#7AE6AB",0.85346722258875,0.232912260227087
"X4208","L4",4,"#00979D",0.823348612989044,0.0499964042562488
"X4209","L2/3 IT",3,"#7AE6AB",0.803706902832419,0.0926881756498334
"X4210","L4",4,"#00979D",0.876391827547639,0.186286735388548
"X4211","L2/3 IT",3,"#7AE6AB",0.932854289490557,0.26705821021318
"X4212","Pvalb_3",19,"#D6221D",0.903259400076304,0.0752239809211178
"X4213","L4",4,"#00979D",0.780599298453334,0.169768663917321
"X4214","L4",4,"#00979D",0.747984471968944,0.217452049352522
"X4215","Pvalb_2",18,"#ED4C50",0.63174127468999,0.0213374284188562
"X4216","L2/3 IT",3,"#7AE6AB",0.916530668757152,0.294678800297731
"X4217","Astro",1,"#665C47",0.807564642267337,0.0976131805647268
"X4218","L2/3 IT",3,"#7AE6AB",0.806800854532908,0.0748057041073392
"X4219","L4",4,"#00979D",0.698919342764671,0.161871895204521
"X4220","L2/3 IT",3,"#7AE6AB",0.729158125436567,0.143146469847615
"X4221","L4",4,"#00979D",0.898251461933197,0.293329013028313
"X4222","L4",4,"#00979D",0.887695380827706,0.230693776971377
"X4223","L4",4,"#00979D",0.875775075652062,0.11609947125567
"X4224","L2/3 IT",3,"#7AE6AB",0.894105572675281,0.165309293914509
"X4225","L2/3 IT",3,"#7AE6AB",0.871203113552505,0.109982074738447
"X4226","L2/3 IT",3,"#7AE6AB",0.889254934153493,0.131788512481803
"X4227","L2/3 IT",3,"#7AE6AB",0.913990396548147,0.237972079855527
"X4228","Astro",1,"#665C47",0.600406362201484,0.0716117351585088
"X4229","L2/3 IT",3,"#7AE6AB",0.938550479562812,0.307513222765935
"X4230","L4",4,"#00979D",0.892714512262114,0.329689476922348
"X4231","L2/3 IT",3,"#7AE6AB",0.785282403704035,0.091160518517853
"X4232","L4",4,"#00979D",0.912077448687124,0.330764759190233
"X4233","L2/3 IT",3,"#7AE6AB",0.912460529470606,0.225416445592121
"X4234","L2/3 IT",3,"#7AE6AB",0.951269647327905,0.322542624997117
"X4235","L2/3 IT",3,"#7AE6AB",0.772897765156881,0.0875359841767644
"X4236","L2/3 IT",3,"#7AE6AB",0.892110243883524,0.143846477574287
"X4237","L4",4,"#00979D",0.971249546880185,0.336712542466216
"X4238","Sst_2",24,"#FFDF11",0.739474475183663,0.028000626430249
"X4239","L4",4,"#00979D",0.902559252133945,0.442131390326413
"X4240","L2/3 IT",3,"#7AE6AB",0.779158252503779,0.300187240764726
"X4241","L2/3 IT",3,"#7AE6AB",0.794207511922069,0.0585526938488936
"X4242","L4",4,"#00979D",0.902857472883155,0.322760146659419
"X4243","L2/3 IT",3,"#7AE6AB",0.899032218382085,0.276702780300415
"X4244","Vip_3",30,"#FF4DC1",0.564353525461073,0.029384199581405
"X4245","L4",4,"#00979D",0.810122622931925,0.310859729370224
"X4246","L2/3 IT",3,"#7AE6AB",0.907050587735633,0.266235118622277
"X4247","L4",4,"#00979D",0.862511802034585,0.12236715069943
"X4248","L4",4,"#00979D",0.890561075146117,0.124217697507578
"X4249","L4",4,"#00979D",0.909785117947883,0.329588641999347
"X4250","L2/3 IT",3,"#7AE6AB",0.732669312754494,0.120262490951597
"X4251","L5 IT",5,"#00FF00",0.860790295989343,0.0913676488580002
"X4252","L2/3 IT",3,"#7AE6AB",0.896109589181088,0.116705843000152
"X4253","VLMC",32,"#6B8059",0.998195715264623,0.384931348215219
"X4254","L4",4,"#00979D",0.963680144511597,0.325036883533018
"X4255","L4",4,"#00979D",0.737163100042471,0.103478691173252
"X4256","VLMC",32,"#6B8059",0.996608422312842,0.366309632596636
"X4257","L2/3 IT",3,"#7AE6AB",0.952248285325419,0.293074312645176
"X4258","Astro",1,"#665C47",0.787322767384899,0.0730873362546451
"X4259","L2/3 IT",3,"#7AE6AB",0.905447734750443,0.121746286575759
"X4260","L2/3 IT",3,"#7AE6AB",0.894619795488249,0.179744737844102
"X4261","L4",4,"#00979D",0.899691005365463,0.424802421228347
"X4262","L4",4,"#00979D",0.968242067588639,0.306823702532169
"X4263","Astro",1,"#665C47",0.610255781484329,0.0366336066106422
"X4264","L6 IT_2",10,"#5100FF",0.836236241409524,0.138895841410241
"X4265","L4",4,"#00979D",0.881040538188961,0.0966295641598381
"X4266","L2/3 IT",3,"#7AE6AB",0.859526013420302,0.211026955879562
"X4267","VLMC",32,"#6B8059",0.782987584186262,0.300455001578085
"X4268","Lamp5_2",14,"#FFA388",0.876188986734521,0.299926887691388
"X4269","L2/3 IT",3,"#7AE6AB",0.797721542790482,0.0337227058631426
"X4270","L2/3 IT",3,"#7AE6AB",0.862154188856605,0.11409936166142
"X4271","Lamp5_2",14,"#FFA388",0.872121006451257,0.366650909324348
"X4272","VLMC",32,"#6B8059",0.668573070547049,0.0786017328363007
"X4273","L4",4,"#00979D",0.845527352166148,0.10871810746338
"X4274","Lamp5_2",14,"#FFA388",0.869763173279984,0.316285795789734
"X4275","L6 IT_2",10,"#5100FF",0.648948604999896,0.0477883041259957
"X4276","L2/3 IT",3,"#7AE6AB",0.886752034526076,0.179429257191806
"X4277","L2/3 IT",3,"#7AE6AB",0.896283296613332,0.105537363911752
"X4278","L2/3 IT",3,"#7AE6AB",0.868258559035008,0.0721330623131829
"X4279","VLMC",32,"#6B8059",0.661476930500963,0.0473670033448714
"X4280","L6 IT_2",10,"#5100FF",0.826070375140105,0.141106728818241
"X4281","Lamp5_2",14,"#FFA388",0.444807754053492,0.0141249153785305
"X4282","L4",4,"#00979D",0.788289299450138,0.132406133859607
"X4283","L2/3 IT",3,"#7AE6AB",0.953139623116173,0.323668360550387
"X4284","L2/3 IT",3,"#7AE6AB",0.804848094699043,0.341292692666505
"X4285","L4",4,"#00979D",0.86790626647793,0.0776997646541085
"X4286","L2/3 IT",3,"#7AE6AB",0.78199652938663,0.0861685144079776
"X4287","L2/3 IT",3,"#7AE6AB",0.896099934088548,0.182105174197888
"X4288","L2/3 IT",3,"#7AE6AB",0.729646310791279,0.0331280308889774
"X4289","L2/3 IT",3,"#7AE6AB",0.646227174398489,0.0417768616640859
"X4290","L4",4,"#00979D",0.776326246487513,0.0538690371443352
"X4291","L2/3 IT",3,"#7AE6AB",0.794217374021763,0.140178933203033
"X4292","L2/3 IT",3,"#7AE6AB",0.958581139244301,0.315233962919183
"X4293","L4",4,"#00979D",0.961241393527427,0.345888069910861
"X4294","L2/3 IT",3,"#7AE6AB",0.78718004838276,0.237584941664945
"X4295","L4",4,"#00979D",0.647857597641091,0.148197356540027
"X4296","L2/3 IT",3,"#7AE6AB",0.857245758717244,0.0963332737183078
"X4297","L2/3 IT",3,"#7AE6AB",0.769271915801033,0.0691117647888492
"X4298","L4",4,"#00979D",0.925884718637199,0.35089205033863
"X4299","L2/3 IT",3,"#7AE6AB",0.877750592146644,0.185541674617479
"X4300","L2/3 IT",3,"#7AE6AB",0.862395263924746,0.161760779594803
"X4301","L2/3 IT",3,"#7AE6AB",0.943913096644955,0.255949582463821
"X4302","L4",4,"#00979D",0.96299454691642,0.322669999241293
"X4303","L2/3 IT",3,"#7AE6AB",0.942619370955989,0.281629438542022
"X4304","L4",4,"#00979D",0.769892413286417,0.000877324017447667
"X4305","L2/3 IT",3,"#7AE6AB",0.820522578912242,0.00799313637755572
"X4306","L2/3 IT",3,"#7AE6AB",0.948038379430365,0.319889924768599
"X4307","L4",4,"#00979D",0.828355292297349,0.193399136400752
"X4308","L2/3 IT",3,"#7AE6AB",0.947074934782708,0.270402113282912
"X4309","L2/3 IT",3,"#7AE6AB",0.812551595851992,0.109734839926699
"X4310","L2/3 IT",3,"#7AE6AB",0.896288459295335,0.172842649742089
"X4311","L2/3 IT",3,"#7AE6AB",0.777178998015633,0.146956711452527
"X4312","L2/3 IT",3,"#7AE6AB",0.887290126561637,0.162439763641479
"X4313","L4",4,"#00979D",0.854705245015971,0.194077958702621
"X4314","Lamp5_2",14,"#FFA388",0.561444841672151,0.153947567059864
"X4315","L2/3 IT",3,"#7AE6AB",0.906466421859644,0.248596232999913
"X4316","L2/3 IT",3,"#7AE6AB",0.8646048315708,0.32370020248752
"X4317","L2/3 IT",3,"#7AE6AB",0.824474060043828,0.293445172519364
"X4318","L2/3 IT",3,"#7AE6AB",0.804796472268219,0.0850994881413031
"X4319","Pvalb_1",17,"#FF197F",0.867271804279066,0.0193148061466084
"X4320","Sncg_1",21,"#A700FF",0.843248322971077,0.071045868687672
"X4321","L4",4,"#00979D",0.764793027536102,0.111433422447325
"X4322","L2/3 IT",3,"#7AE6AB",0.661218749318622,0.205283437403169
"X4323","L2/3 IT",3,"#7AE6AB",0.846040766837438,0.202023968813213
"X4324","L2/3 IT",3,"#7AE6AB",0.891368713645469,0.284784074869087
"X4325","L2/3 IT",3,"#7AE6AB",0.900607233312991,0.150105588895433
"X4326","L2/3 IT",3,"#7AE6AB",0.844233042036411,0.123784448459218
"X4327","Pvalb_1",17,"#FF197F",0.663164610380637,0.0173598445163442
"X4328","L4",4,"#00979D",0.966279870714995,0.316632575714121
"X4329","L2/3 IT",3,"#7AE6AB",0.905895059262637,0.241084982615342
"X4330","L4",4,"#00979D",0.889745231705208,0.0922858311308754
"X4331","L2/3 IT",3,"#7AE6AB",0.909325418285481,0.213003367673185
"X4332","L2/3 IT",3,"#7AE6AB",0.710007559188728,0.0049249644506516
"X4333","L2/3 IT",3,"#7AE6AB",0.862229180195125,0.278174397732862
"X4334","L2/3 IT",3,"#7AE6AB",0.95025180863794,0.338006238693437
"X4335","L6b",12,"#336D99",0.620504452869484,0.0990612804078487
"X4336","L4",4,"#00979D",0.89440993960365,0.296898150378397
"X4337","L2/3 IT",3,"#7AE6AB",0.855905588575977,0.169523707723184
"X4338","VLMC",32,"#6B8059",0.643063319180022,0.0982012329973206
"X4339","L2/3 IT",3,"#7AE6AB",0.920261578158161,0.249463979667511
"X4340","L2/3 IT",3,"#7AE6AB",0.904011624999177,0.207883966924543
"X4341","Lamp5_2",14,"#FFA388",0.673699148707328,0.340447016774817
"X4342","L2/3 IT",3,"#7AE6AB",0.949078407120863,0.299676391467388
"X4343","L2/3 IT",3,"#7AE6AB",0.814496431157111,0.0511489914898096
"X4344","L2/3 IT",3,"#7AE6AB",0.950862233637113,0.334183287775015
"X4345","L2/3 IT",3,"#7AE6AB",0.854991697470987,0.0285739673680957
"X4346","L2/3 IT",3,"#7AE6AB",0.86430745993957,0.273705660363526
"X4347","L2/3 IT",3,"#7AE6AB",0.87802995738647,0.0899446506990917
"X4348","L4",4,"#00979D",0.880526110088358,0.131262120626417
"X4349","L2/3 IT",3,"#7AE6AB",0.838520473505699,0.133103753152596
"X4350","L4",4,"#00979D",0.781263754387984,0.0264612977396697
"X4351","L5 IT",5,"#00FF00",0.689743119641831,0.0762701854199972
"X4352","L2/3 IT",3,"#7AE6AB",0.869205616979556,0.169953093406013
"X4353","L2/3 IT",3,"#7AE6AB",0.90120488831563,0.149187105794475
"X4354","Astro",1,"#665C47",0.656193426634725,0.257810913593865
"X4355","L4",4,"#00979D",0.646779739585761,0.0435367219129015
"X4356","L2/3 IT",3,"#7AE6AB",0.823827939122086,0.0695000669676076
"X4357","L4",4,"#00979D",0.760528148571873,0.0211744213441725
"X4358","L2/3 IT",3,"#7AE6AB",0.947901300859944,0.327267632001778
"X4359","L2/3 IT",3,"#7AE6AB",0.669381854377511,0.267983341583538
"X4360","Pvalb_3",19,"#D6221D",0.912084837433351,0.0152743373796089
"X4361","L2/3 IT",3,"#7AE6AB",0.952869461776088,0.336020810197526
"X4362","L4",4,"#00979D",0.869856583411083,0.180430776510303
"X4363","L4",4,"#00979D",0.980124019947573,0.380140610603542
"X4364","L2/3 IT",3,"#7AE6AB",0.952063981031184,0.310056699855274
